Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec)
"Memcpy HtoD [sync]",395953179176,2829346,,,,,,,,,,8327276,2943180508
"matrixMulKernel(matrix, matrix, matrix)",395956191050,31797630,54,43,1,38,12,1,21,0,0,,
"Memcpy DtoH [sync]",395988028552,1397857,,,,,,,,,,4151404,2969834539
"Memcpy HtoD [sync]",395991073322,534625,,,,,,,,,,2078756,3888250642
"Memcpy HtoD [sync]",395991974187,2806467,,,,,,,,,,8327276,2967174030
"matrixMulKernel(matrix, matrix, matrix)",395994962222,32007389,71,19,1,29,28,1,21,0,0,,
"Memcpy DtoH [sync]",396027007563,1387682,,,,,,,,,,4151404,2991610469
"Memcpy HtoD [sync]",396030053870,535873,,,,,,,,,,2078756,3879195257
"Memcpy HtoD [sync]",396030955823,2783074,,,,,,,,,,8327276,2992114474
"matrixMulKernel(matrix, matrix, matrix)",396033941458,102052061,680,9,1,3,58,1,21,0,0,,
"Memcpy DtoH [sync]",396136034447,1397153,,,,,,,,,,4151404,2971330985
"Memcpy HtoD [sync]",396139076818,534976,,,,,,,,,,2078756,3885699545
"Memcpy HtoD [sync]",396139982483,2803682,,,,,,,,,,8327276,2970121433
"matrixMulKernel(matrix, matrix, matrix)",396142961525,33915039,120,13,1,17,41,1,21,0,0,,
"Memcpy DtoH [sync]",396176914356,1391554,,,,,,,,,,4151404,2983286311
"Memcpy HtoD [sync]",396179941943,536513,,,,,,,,,,2078756,3874567811
"Memcpy HtoD [sync]",396180859096,2803043,,,,,,,,,,8327276,2970798521
"matrixMulKernel(matrix, matrix, matrix)",396183838651,152184203,170,509,1,12,1,1,21,0,0,,
"Memcpy DtoH [sync]",396336063750,1389505,,,,,,,,,,4151404,2987685542
"Memcpy HtoD [sync]",396339096297,535648,,,,,,,,,,2078756,3880824720
"Memcpy HtoD [sync]",396340006506,2803586,,,,,,,,,,8327276,2970223135
"matrixMulKernel(matrix, matrix, matrix)",396342986061,32241501,102,43,1,20,12,1,21,0,0,,
"Memcpy DtoH [sync]",396375266986,1393217,,,,,,,,,,4151404,2979725340
"Memcpy HtoD [sync]",396378302381,535840,,,,,,,,,,2078756,3879434159
"Memcpy HtoD [sync]",396379203726,2850242,,,,,,,,,,8327276,2921603148
"matrixMulKernel(matrix, matrix, matrix)",396382226960,27839290,32,170,1,64,3,1,21,0,0,,
"Memcpy DtoH [sync]",396410106090,1388929,,,,,,,,,,4151404,2988924559
"Memcpy HtoD [sync]",396413237869,533888,,,,,,,,,,2078756,3893618137
"Memcpy HtoD [sync]",396414138126,2785698,,,,,,,,,,8327276,2989296039
"matrixMulKernel(matrix, matrix, matrix)",396417111792,43155112,255,40,1,8,13,1,21,0,0,,
"Memcpy DtoH [sync]",396460317560,1387361,,,,,,,,,,4151404,2992302652
"Memcpy HtoD [sync]",396463356731,536768,,,,,,,,,,2078756,3872727137
"Memcpy HtoD [sync]",396464261628,2809282,,,,,,,,,,8327276,2964200817
"matrixMulKernel(matrix, matrix, matrix)",396467245822,31512605,73,19,1,28,28,1,21,0,0,,
"Memcpy DtoH [sync]",396498798459,1392417,,,,,,,,,,4151404,2981437313
"Memcpy HtoD [sync]",396501837022,534432,,,,,,,,,,2078756,3889654811
"Memcpy HtoD [sync]",396502739327,2782626,,,,,,,,,,8327276,2992596202
"matrixMulKernel(matrix, matrix, matrix)",396505727906,35321024,120,10,1,17,51,1,21,0,0,,
"Memcpy DtoH [sync]",396541088738,1400801,,,,,,,,,,4151404,2963592972
"Memcpy HtoD [sync]",396544117573,535520,,,,,,,,,,2078756,3881752315
"Memcpy HtoD [sync]",396545019878,2797634,,,,,,,,,,8327276,2976542321
"matrixMulKernel(matrix, matrix, matrix)",396547995624,31356157,59,26,1,35,20,1,21,0,0,,
"Memcpy DtoH [sync]",396579389797,1391841,,,,,,,,,,4151404,2982671152
"Memcpy HtoD [sync]",396582436040,534080,,,,,,,,,,2078756,3892218394
"Memcpy HtoD [sync]",396583334249,2814466,,,,,,,,,,8327276,2958741018
"matrixMulKernel(matrix, matrix, matrix)",396586327787,32795646,40,32,1,51,16,1,21,0,0,,
"Memcpy DtoH [sync]",396619163401,1392898,,,,,,,,,,4151404,2980407754
"Memcpy HtoD [sync]",396622203276,535105,,,,,,,,,,2078756,3884762803
"Memcpy HtoD [sync]",396623105741,2813091,,,,,,,,,,8327276,2960187210
"matrixMulKernel(matrix, matrix, matrix)",396626097808,31940349,36,85,1,58,6,1,21,0,0,,
"Memcpy DtoH [sync]",396658075565,1393633,,,,,,,,,,4151404,2978835891
"Memcpy HtoD [sync]",396661109936,535008,,,,,,,,,,2078756,3885467133
"Memcpy HtoD [sync]",396662030865,2784770,,,,,,,,,,8327276,2990292196
"matrixMulKernel(matrix, matrix, matrix)",396664999187,40444357,255,15,1,8,34,1,21,0,0,,
"Memcpy DtoH [sync]",396705483832,1395586,,,,,,,,,,4151404,2974667272
"Memcpy HtoD [sync]",396708515099,535553,,,,,,,,,,2078756,3881513127
"Memcpy HtoD [sync]",396709416924,2803651,,,,,,,,,,8327276,2970154273
"matrixMulKernel(matrix, matrix, matrix)",396712400063,54657906,340,12,1,6,46,1,21,0,0,,
"Memcpy DtoH [sync]",396767097073,1390049,,,,,,,,,,4151404,2986516302
"Memcpy HtoD [sync]",396770132980,534208,,,,,,,,,,2078756,3891285791
"Memcpy HtoD [sync]",396771033076,2784803,,,,,,,,,,8327276,2990256761
"matrixMulKernel(matrix, matrix, matrix)",396774019159,307722106,680,255,1,3,2,1,21,0,0,,
"Memcpy DtoH [sync]",397081781809,1425121,,,,,,,,,,4151404,2913018613
"Memcpy HtoD [sync]",397084846772,534240,,,,,,,,,,2078756,3891052710
"Memcpy HtoD [sync]",397085763669,2798658,,,,,,,,,,8327276,2975453235
"matrixMulKernel(matrix, matrix, matrix)",397088740407,252639784,2039,17,1,1,30,1,21,0,0,,
"Memcpy DtoH [sync]",397341420991,1400289,,,,,,,,,,4151404,2964676577
"Memcpy HtoD [sync]",397344468770,534464,,,,,,,,,,2078756,3889421925
"Memcpy HtoD [sync]",397345369570,2802051,,,,,,,,,,8327276,2971850262
"matrixMulKernel(matrix, matrix, matrix)",397348358085,41081254,255,21,1,8,25,1,21,0,0,,
"Memcpy DtoH [sync]",397389479467,1388097,,,,,,,,,,4151404,2990716066
"Memcpy HtoD [sync]",397392516846,535488,,,,,,,,,,2078756,3881984283
"Memcpy HtoD [sync]",397393418478,2804867,,,,,,,,,,8327276,2968866616
"matrixMulKernel(matrix, matrix, matrix)",397396406545,38293475,47,170,1,44,3,1,21,0,0,,
"Memcpy DtoH [sync]",397434739188,1396641,,,,,,,,,,4151404,2972420256
"Memcpy HtoD [sync]",397437807799,534656,,,,,,,,,,2078756,3888025197
"Memcpy HtoD [sync]",397438707256,2801218,,,,,,,,,,8327276,2972734003
"matrixMulKernel(matrix, matrix, matrix)",397441703835,30066107,85,17,1,24,31,1,21,0,0,,
"Memcpy DtoH [sync]",397471808694,1389633,,,,,,,,,,4151404,2987410345
"Memcpy HtoD [sync]",397474999353,535681,,,,,,,,,,2078756,3880585647
"Memcpy HtoD [sync]",397475901754,2806210,,,,,,,,,,8327276,2967445772
"matrixMulKernel(matrix, matrix, matrix)",397478883133,33747518,114,30,1,18,17,1,21,0,0,,
"Memcpy DtoH [sync]",397512668348,1396449,,,,,,,,,,4151404,2972828939
"Memcpy HtoD [sync]",397515706078,534689,,,,,,,,,,2078756,3887785235
"Memcpy HtoD [sync]",397516607423,2801379,,,,,,,,,,8327276,2972563155
"matrixMulKernel(matrix, matrix, matrix)",397519585570,40966629,204,12,1,10,44,1,21,0,0,,
"Memcpy DtoH [sync]",397560589447,1394946,,,,,,,,,,4151404,2976032047
"Memcpy HtoD [sync]",397563615786,533633,,,,,,,,,,2078756,3895478727
"Memcpy HtoD [sync]",397564515179,2800835,,,,,,,,,,8327276,2973140509
"matrixMulKernel(matrix, matrix, matrix)",397567504814,35434560,146,32,1,14,16,1,21,0,0,,
"Memcpy DtoH [sync]",397602977134,1391969,,,,,,,,,,4151404,2982396878
"Memcpy HtoD [sync]",397606028209,533344,,,,,,,,,,2078756,3897589548
"Memcpy HtoD [sync]",397606928658,2783746,,,,,,,,,,8327276,2991392174
"matrixMulKernel(matrix, matrix, matrix)",397609914997,31901597,82,32,1,25,16,1,21,0,0,,
"Memcpy DtoH [sync]",397641855666,1385281,,,,,,,,,,4151404,2996795595
"Memcpy HtoD [sync]",397644876853,534496,,,,,,,,,,2078756,3889189067
"Memcpy HtoD [sync]",397645795157,2785411,,,,,,,,,,8327276,2989604047
"matrixMulKernel(matrix, matrix, matrix)",397648766744,34325472,120,21,1,17,25,1,21,0,0,,
"Memcpy DtoH [sync]",397683132248,1391617,,,,,,,,,,4151404,2983151254
"Memcpy HtoD [sync]",397686171386,535329,,,,,,,,,,2078756,3883137285
"Memcpy HtoD [sync]",397687074459,2825507,,,,,,,,,,8327276,2947179391
"matrixMulKernel(matrix, matrix, matrix)",397690072510,33203710,102,14,1,20,39,1,21,0,0,,
"Memcpy DtoH [sync]",397723313692,1391618,,,,,,,,,,4151404,2983149111
"Memcpy HtoD [sync]",397726353983,535393,,,,,,,,,,2078756,3882673101
"Memcpy HtoD [sync]",397727255328,2815683,,,,,,,,,,8327276,2957462185
"matrixMulKernel(matrix, matrix, matrix)",397730243811,37447202,76,255,1,27,2,1,21,0,0,,
"Memcpy DtoH [sync]",397767728997,1396545,,,,,,,,,,4151404,2972624584
"Memcpy HtoD [sync]",397770784040,533696,,,,,,,,,,2078756,3895018887
"Memcpy HtoD [sync]",397771682857,2810850,,,,,,,,,,8327276,2962547272
"matrixMulKernel(matrix, matrix, matrix)",397774669195,31781182,47,23,1,44,23,1,21,0,0,,
"Memcpy DtoH [sync]",397806489577,1390273,,,,,,,,,,4151404,2986035116
"Memcpy HtoD [sync]",397809517931,547713,,,,,,,,,,2078756,3795338069
"Memcpy HtoD [sync]",397810432108,2796323,,,,,,,,,,8327276,2977937813
"matrixMulKernel(matrix, matrix, matrix)",397813417647,32749982,42,30,1,49,17,1,21,0,0,,
"Memcpy DtoH [sync]",397846206733,1384961,,,,,,,,,,4151404,2997488015
"Memcpy HtoD [sync]",397849232112,534752,,,,,,,,,,2078756,3887327209
"Memcpy HtoD [sync]",397850133137,2785794,,,,,,,,,,8327276,2989193027
"matrixMulKernel(matrix, matrix, matrix)",397853100883,28810907,128,10,1,16,56,1,21,0,0,,
"Memcpy DtoH [sync]",397881950574,1392577,,,,,,,,,,4151404,2981094761
"Memcpy HtoD [sync]",397884972144,533697,,,,,,,,,,2078756,3895011588
"Memcpy HtoD [sync]",397885887889,2800547,,,,,,,,,,8327276,2973446258
"matrixMulKernel(matrix, matrix, matrix)",397888870100,32779038,82,43,1,25,12,1,21,0,0,,
"Memcpy DtoH [sync]",397921688850,1389473,,,,,,,,,,4151404,2987754350
"Memcpy HtoD [sync]",397924710421,534336,,,,,,,,,,2078756,3890353635
"Memcpy HtoD [sync]",397925611190,2820482,,,,,,,,,,8327276,2952430116
"matrixMulKernel(matrix, matrix, matrix)",397928616120,29231963,128,9,1,16,61,1,21,0,0,,
"Memcpy DtoH [sync]",397957888851,1380225,,,,,,,,,,4151404,3007773370
"Memcpy HtoD [sync]",397960907446,535136,,,,,,,,,,2078756,3884537762
"Memcpy HtoD [sync]",397961823095,2787906,,,,,,,,,,8327276,2986928540
"matrixMulKernel(matrix, matrix, matrix)",397964796090,33076638,51,128,1,40,4,1,21,0,0,,
"Memcpy DtoH [sync]",397997912696,1391105,,,,,,,,,,4151404,2984249211
"Memcpy HtoD [sync]",398000943355,536160,,,,,,,,,,2078756,3877118770
"Memcpy HtoD [sync]",398001861147,2785443,,,,,,,,,,8327276,2989569702
"matrixMulKernel(matrix, matrix, matrix)",398004829534,78356424,85,509,1,24,1,1,21,0,0,,
"Memcpy DtoH [sync]",398083226182,1397601,,,,,,,,,,4151404,2970378527
"Memcpy HtoD [sync]",398086277609,535200,,,,,,,,,,2078756,3884073243
"Memcpy HtoD [sync]",398087179402,2841794,,,,,,,,,,8327276,2930288402
"matrixMulKernel(matrix, matrix, matrix)",398090193004,29824956,51,47,1,40,11,1,21,0,0,,
"Memcpy DtoH [sync]",398120056680,1389761,,,,,,,,,,4151404,2987135198
"Memcpy HtoD [sync]",398123084618,534881,,,,,,,,,,2078756,3886389682
"Memcpy HtoD [sync]",398123986443,2807427,,,,,,,,,,8327276,2966159405
"matrixMulKernel(matrix, matrix, matrix)",398126968366,30883036,57,32,1,36,16,1,21,0,0,,
"Memcpy DtoH [sync]",398157890282,1389378,,,,,,,,,,4151404,2987958640
"Memcpy HtoD [sync]",398160931501,535937,,,,,,,,,,2078756,3878732015
"Memcpy HtoD [sync]",398161847246,2786370,,,,,,,,,,8327276,2988575099
"matrixMulKernel(matrix, matrix, matrix)",398164816913,59789814,340,18,1,6,29,1,21,0,0,,
"Memcpy DtoH [sync]",398224647239,1397666,,,,,,,,,,4151404,2970240386
"Memcpy HtoD [sync]",398227680330,534433,,,,,,,,,,2078756,3889647532
"Memcpy HtoD [sync]",398228582347,2801155,,,,,,,,,,8327276,2972800862
"matrixMulKernel(matrix, matrix, matrix)",398231575534,36048961,136,17,1,15,30,1,21,0,0,,
"Memcpy DtoH [sync]",398267664495,1386977,,,,,,,,,,4151404,2993131104
"Memcpy HtoD [sync]",398270694674,534496,,,,,,,,,,2078756,3889189067
"Memcpy HtoD [sync]",398271595346,2810627,,,,,,,,,,8327276,2962782325
"matrixMulKernel(matrix, matrix, matrix)",398274580565,32145406,79,17,1,26,31,1,21,0,0,,
"Memcpy DtoH [sync]",398306765395,1386625,,,,,,,,,,4151404,2993890922
"Memcpy HtoD [sync]",398309811221,536385,,,,,,,,,,2078756,3875492416
"Memcpy HtoD [sync]",398310712790,2786307,,,,,,,,,,8327276,2988642672
"matrixMulKernel(matrix, matrix, matrix)",398313729977,35832001,38,509,1,55,1,1,21,0,0,,
"Memcpy DtoH [sync]",398349601498,1391681,,,,,,,,,,4151404,2983014067
"Memcpy HtoD [sync]",398352627453,535840,,,,,,,,,,2078756,3879434159
"Memcpy HtoD [sync]",398353528061,2799555,,,,,,,,,,8327276,2974499875
"matrixMulKernel(matrix, matrix, matrix)",398356512000,30590396,85,23,1,24,23,1,21,0,0,,
"Memcpy DtoH [sync]",398387141148,1390049,,,,,,,,,,4151404,2986516302
"Memcpy HtoD [sync]",398390190399,533984,,,,,,,,,,2078756,3892918139
"Memcpy HtoD [sync]",398391091232,2830498,,,,,,,,,,8327276,2941982647
"matrixMulKernel(matrix, matrix, matrix)",398394095555,150756874,1020,19,1,2,27,1,21,0,0,,
"Memcpy DtoH [sync]",398544892173,1385985,,,,,,,,,,4151404,2995273397
"Memcpy HtoD [sync]",398547917743,534017,,,,,,,,,,2078756,3892677573
"Memcpy HtoD [sync]",398548817200,2803651,,,,,,,,,,8327276,2970154273
"matrixMulKernel(matrix, matrix, matrix)",398551803091,278022047,2039,9,1,1,57,1,21,0,0,,
"Memcpy DtoH [sync]",398829865234,1391201,,,,,,,,,,4151404,2984043283
"Memcpy HtoD [sync]",398832909716,533249,,,,,,,,,,2078756,3898283916
"Memcpy HtoD [sync]",398833825653,2780963,,,,,,,,,,8327276,2994385757
"matrixMulKernel(matrix, matrix, matrix)",398836792376,68632607,510,9,1,4,60,1,21,0,0,,
"Memcpy DtoH [sync]",398905464279,1393089,,,,,,,,,,4151404,2979999124
"Memcpy HtoD [sync]",398908495354,536864,,,,,,,,,,2078756,3872034630
"Memcpy HtoD [sync]",398909396602,2803395,,,,,,,,,,8327276,2970425501
"matrixMulKernel(matrix, matrix, matrix)",398912388349,53570065,292,64,1,7,8,1,21,0,0,,
"Memcpy DtoH [sync]",398965998510,1391265,,,,,,,,,,4151404,2983906013
"Memcpy HtoD [sync]",398969025297,534976,,,,,,,,,,2078756,3885699545
"Memcpy HtoD [sync]",398969941554,2785186,,,,,,,,,,8327276,2989845561
"matrixMulKernel(matrix, matrix, matrix)",398972914101,31694365,36,43,1,58,12,1,21,0,0,,
"Memcpy DtoH [sync]",399004649042,1399105,,,,,,,,,,4151404,2967185450
"Memcpy HtoD [sync]",399007678196,535041,,,,,,,,,,2078756,3885227487
"Memcpy HtoD [sync]",399008580565,2803011,,,,,,,,,,8327276,2970832436
"matrixMulKernel(matrix, matrix, matrix)",399011558968,31404061,57,64,1,36,8,1,21,0,0,,
"Memcpy DtoH [sync]",399043002421,1403361,,,,,,,,,,4151404,2958186810
"Memcpy HtoD [sync]",399046053944,534240,,,,,,,,,,2078756,3891052710
"Memcpy HtoD [sync]",399046955000,2786115,,,,,,,,,,8327276,2988848629
"matrixMulKernel(matrix, matrix, matrix)",399049950939,31584061,50,43,1,41,12,1,21,0,0,,
"Memcpy DtoH [sync]",399081574424,1388865,,,,,,,,,,4151404,2989062291
"Memcpy HtoD [sync]",399084601787,535232,,,,,,,,,,2078756,3883841025
"Memcpy HtoD [sync]",399085503420,2800034,,,,,,,,,,8327276,2973991030
"matrixMulKernel(matrix, matrix, matrix)",399088483870,35292321,54,170,1,38,3,1,21,0,0,,
"Memcpy DtoH [sync]",399123815423,1388481,,,,,,,,,,4151404,2989888950
"Memcpy HtoD [sync]",399126853473,533985,,,,,,,,,,2078756,3892910849
"Memcpy HtoD [sync]",399127754786,2811139,,,,,,,,,,8327276,2962242706
"matrixMulKernel(matrix, matrix, matrix)",399130740101,174058431,680,47,1,3,11,1,21,0,0,,
"Memcpy DtoH [sync]",399304837924,1390114,,,,,,,,,,4151404,2986376656
"Memcpy HtoD [sync]",399307868487,534881,,,,,,,,,,2078756,3886389682
"Memcpy HtoD [sync]",399308769256,2805955,,,,,,,,,,8327276,2967715448
"matrixMulKernel(matrix, matrix, matrix)",399311754667,38432355,35,170,1,59,3,1,21,0,0,,
"Memcpy DtoH [sync]",399350225998,1390881,,,,,,,,,,4151404,2984729822
"Memcpy HtoD [sync]",399353254801,548704,,,,,,,,,,2078756,3788483408
"Memcpy HtoD [sync]",399354170066,2787106,,,,,,,,,,8327276,2987785896
"matrixMulKernel(matrix, matrix, matrix)",399357139220,35925537,146,20,1,14,26,1,21,0,0,,
"Memcpy DtoH [sync]",399393103957,1420834,,,,,,,,,,4151404,2921807895
"Memcpy HtoD [sync]",399396167800,534401,,,,,,,,,,2078756,3889880445
"Memcpy HtoD [sync]",399397069529,2802338,,,,,,,,,,8327276,2971545902
"matrixMulKernel(matrix, matrix, matrix)",399400052348,35827040,136,51,1,15,10,1,21,0,0,,
"Memcpy DtoH [sync]",399435918172,1392898,,,,,,,,,,4151404,2980407754
"Memcpy HtoD [sync]",399438960543,535393,,,,,,,,,,2078756,3882673101
"Memcpy HtoD [sync]",399439863392,2807139,,,,,,,,,,8327276,2966463719
"matrixMulKernel(matrix, matrix, matrix)",399442847747,53292113,292,34,1,7,15,1,21,0,0,,
"Memcpy DtoH [sync]",399496178484,1394209,,,,,,,,,,4151404,2977605222
"Memcpy HtoD [sync]",399499233078,535105,,,,,,,,,,2078756,3884762803
"Memcpy HtoD [sync]",399500135895,2810467,,,,,,,,,,8327276,2962950997
"matrixMulKernel(matrix, matrix, matrix)",399503120218,148402696,1020,51,1,2,10,1,21,0,0,,
"Memcpy DtoH [sync]",399651562498,1391873,,,,,,,,,,4151404,2982602579
"Memcpy HtoD [sync]",399654603333,533760,,,,,,,,,,2078756,3894551858
"Memcpy HtoD [sync]",399655504070,2811650,,,,,,,,,,8327276,2961704337
"matrixMulKernel(matrix, matrix, matrix)",399658490088,40109925,204,14,1,10,38,1,21,0,0,,
"Memcpy DtoH [sync]",399698638573,1391009,,,,,,,,,,4151404,2984455168
"Memcpy HtoD [sync]",399701676336,535872,,,,,,,,,,2078756,3879202496
"Memcpy HtoD [sync]",399702577937,2783938,,,,,,,,,,8327276,2991185866
"matrixMulKernel(matrix, matrix, matrix)",399705544051,32366014,39,32,1,53,16,1,21,0,0,,
"Memcpy DtoH [sync]",399737948913,1392449,,,,,,,,,,4151404,2981368796
"Memcpy HtoD [sync]",399740985012,533216,,,,,,,,,,2078756,3898525175
"Memcpy HtoD [sync]",399741898869,2799970,,,,,,,,,,8327276,2974059007
"matrixMulKernel(matrix, matrix, matrix)",399744878679,31815613,76,30,1,27,17,1,21,0,0,,
"Memcpy DtoH [sync]",399776734293,1386689,,,,,,,,,,4151404,2993752744
"Memcpy HtoD [sync]",399779751607,533281,,,,,,,,,,2078756,3898049996
"Memcpy HtoD [sync]",399780650552,2800195,,,,,,,,,,8327276,2973820037
"matrixMulKernel(matrix, matrix, matrix)",399783627707,34006943,38,128,1,54,4,1,21,0,0,,
"Memcpy DtoH [sync]",399817675066,1390881,,,,,,,,,,4151404,2984729822
"Memcpy HtoD [sync]",399820700797,533056,,,,,,,,,,2078756,3899695341
"Memcpy HtoD [sync]",399821599710,2801506,,,,,,,,,,8327276,2972428401
"matrixMulKernel(matrix, matrix, matrix)",399824593920,30559420,73,19,1,28,27,1,21,0,0,,
"Memcpy DtoH [sync]",399855193020,1388866,,,,,,,,,,4151404,2989060139
"Memcpy HtoD [sync]",399858224991,533889,,,,,,,,,,2078756,3893610844
"Memcpy HtoD [sync]",399859123808,2818531,,,,,,,,,,8327276,2954473802
"matrixMulKernel(matrix, matrix, matrix)",399862115395,73715779,340,102,1,6,5,1,21,0,0,,
"Memcpy DtoH [sync]",399935870150,1386434,,,,,,,,,,4151404,2994303371
"Memcpy HtoD [sync]",399938897641,533793,,,,,,,,,,2078756,3894311090
"Memcpy HtoD [sync]",399939799146,2808930,,,,,,,,,,8327276,2964572274
"matrixMulKernel(matrix, matrix, matrix)",399942781901,32098045,38,64,1,54,8,1,21,0,0,,
"Memcpy DtoH [sync]",399974919402,1388801,,,,,,,,,,4151404,2989200036
"Memcpy HtoD [sync]",399977963981,535552,,,,,,,,,,2078756,3881520375
"Memcpy HtoD [sync]",399978864654,2785186,,,,,,,,,,8327276,2989845561
"matrixMulKernel(matrix, matrix, matrix)",399981850192,36231906,136,11,1,15,48,1,21,0,0,,
"Memcpy DtoH [sync]",400018123186,1390913,,,,,,,,,,4151404,2984661154
"Memcpy HtoD [sync]",400021157076,534113,,,,,,,,,,2078756,3891977914
"Memcpy HtoD [sync]",400022057589,2787043,,,,,,,,,,8327276,2987853434
"matrixMulKernel(matrix, matrix, matrix)",400025035160,43073127,204,37,1,10,14,1,21,0,0,,
"Memcpy DtoH [sync]",400068146495,1390850,,,,,,,,,,4151404,2984796347
"Memcpy HtoD [sync]",400071179490,535585,,,,,,,,,,2078756,3881281215
"Memcpy HtoD [sync]",400072080131,2812867,,,,,,,,,,8327276,2960422942
"matrixMulKernel(matrix, matrix, matrix)",400075069190,451577181,2039,15,1,1,35,1,21,0,0,,
"Memcpy DtoH [sync]",400526686371,1394465,,,,,,,,,,4151404,2977058585
"Memcpy HtoD [sync]",400529738118,534400,,,,,,,,,,2078756,3889887724
"Memcpy HtoD [sync]",400530640167,2781538,,,,,,,,,,8327276,2993766757
"matrixMulKernel(matrix, matrix, matrix)",400533625162,135778876,1020,34,1,2,15,1,21,0,0,,
"Memcpy DtoH [sync]",400669443238,1391969,,,,,,,,,,4151404,2982396878
"Memcpy HtoD [sync]",400672480649,535136,,,,,,,,,,2078756,3884537762
"Memcpy HtoD [sync]",400673383754,2803618,,,,,,,,,,8327276,2970189234
"matrixMulKernel(matrix, matrix, matrix)",400676366956,31060701,34,32,1,60,16,1,21,0,0,,
"Memcpy DtoH [sync]",400707468233,1389601,,,,,,,,,,4151404,2987479139
"Memcpy HtoD [sync]",400710501260,535104,,,,,,,,,,2078756,3884770063
"Memcpy HtoD [sync]",400711402412,2814179,,,,,,,,,,8327276,2959042761
"matrixMulKernel(matrix, matrix, matrix)",400714396111,41256902,85,255,1,24,2,1,21,0,0,,
"Memcpy DtoH [sync]",400755691925,1393889,,,,,,,,,,4151404,2978288802
"Memcpy HtoD [sync]",400758741240,535712,,,,,,,,,,2078756,3880361089
"Memcpy HtoD [sync]",400759641528,2814307,,,,,,,,,,8327276,2958908178
"matrixMulKernel(matrix, matrix, matrix)",400762628955,31961149,68,20,1,30,26,1,21,0,0,,
"Memcpy DtoH [sync]",400794628249,1409185,,,,,,,,,,4151404,2945960963
"Memcpy HtoD [sync]",400797682235,534881,,,,,,,,,,2078756,3886389682
"Memcpy HtoD [sync]",400798583804,2787043,,,,,,,,,,8327276,2987853434
"matrixMulKernel(matrix, matrix, matrix)",400801554015,36591329,170,14,1,12,39,1,21,0,0,,
"Memcpy DtoH [sync]",400838186496,1390818,,,,,,,,,,4151404,2984865021
"Memcpy HtoD [sync]",400841213475,536193,,,,,,,,,,2078756,3876880153
"Memcpy HtoD [sync]",400842116868,2788099,,,,,,,,,,8327276,2986721777
"matrixMulKernel(matrix, matrix, matrix)",400845086823,31282812,46,30,1,45,17,1,21,0,0,,
"Memcpy DtoH [sync]",400876409059,1383458,,,,,,,,,,4151404,3000744511
"Memcpy HtoD [sync]",400879444006,535073,,,,,,,,,,2078756,3884995131
"Memcpy HtoD [sync]",400880345095,2818787,,,,,,,,,,8327276,2954205479
"matrixMulKernel(matrix, matrix, matrix)",400883338826,32133181,102,23,1,20,23,1,21,0,0,,
"Memcpy DtoH [sync]",400915511015,1394273,,,,,,,,,,4151404,2977468544
"Memcpy HtoD [sync]",400918564024,535009,,,,,,,,,,2078756,3885459870
"Memcpy HtoD [sync]",400919466585,2812835,,,,,,,,,,8327276,2960456621
"matrixMulKernel(matrix, matrix, matrix)",400922454812,36588674,170,10,1,12,56,1,21,0,0,,
"Memcpy DtoH [sync]",400959081854,1393601,,,,,,,,,,4151404,2978904291
"Memcpy HtoD [sync]",400962123520,534721,,,,,,,,,,2078756,3887552574
"Memcpy HtoD [sync]",400963024609,2811427,,,,,,,,,,8327276,2961939257
"matrixMulKernel(matrix, matrix, matrix)",400966012036,28413434,43,64,1,48,8,1,21,0,0,,
"Memcpy DtoH [sync]",400994464062,1384513,,,,,,,,,,4151404,2998457941
"Memcpy HtoD [sync]",400997500545,545536,,,,,,,,,,2078756,3810483634
"Memcpy HtoD [sync]",400998412642,2785250,,,,,,,,,,8327276,2989776860
"matrixMulKernel(matrix, matrix, matrix)",401001392389,61009144,292,73,1,7,7,1,21,0,0,,
"Memcpy DtoH [sync]",401062439421,1388385,,,,,,,,,,4151404,2990095686
"Memcpy HtoD [sync]",401065468224,547776,,,,,,,,,,2078756,3794901565
"Memcpy HtoD [sync]",401066382561,2786242,,,,,,,,,,8327276,2988712394
"matrixMulKernel(matrix, matrix, matrix)",401069351619,44126057,227,15,1,9,36,1,21,0,0,,
"Memcpy DtoH [sync]",401113516620,1390049,,,,,,,,,,4151404,2986516302
"Memcpy HtoD [sync]",401116546095,536064,,,,,,,,,,2078756,3877813096
"Memcpy HtoD [sync]",401117449232,2802370,,,,,,,,,,8327276,2971511970
"matrixMulKernel(matrix, matrix, matrix)",401120434994,25212088,64,26,1,32,20,1,21,0,0,,
"Memcpy DtoH [sync]",401145686058,1403809,,,,,,,,,,4151404,2957242758
"Memcpy HtoD [sync]",401148718700,534337,,,,,,,,,,2078756,3890346354
"Memcpy HtoD [sync]",401149636109,2786307,,,,,,,,,,8327276,2988642672
"matrixMulKernel(matrix, matrix, matrix)",401152609552,41569606,204,17,1,10,31,1,21,0,0,,
"Memcpy DtoH [sync]",401194216758,1390242,,,,,,,,,,4151404,2986101700
"Memcpy HtoD [sync]",401197265401,548641,,,,,,,,,,2078756,3788918436
"Memcpy HtoD [sync]",401198180410,2785699,,,,,,,,,,8327276,2989294966
