Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec)
"Memcpy HtoD [sync]",241143031728,2730722,,,,,,,,,,8327276,3049477757
"Memcpy HtoD [sync]",241146272338,569345,,,,,,,,,,2078756,3651135954
"matrixMulKernel(matrix, matrix, matrix)",241146872339,34968345,37,114,1,14,18,1,21,0,0,,
"Memcpy DtoH [sync]",241181873676,1374561,,,,,,,,,,4151404,3020167166
"Memcpy HtoD [sync]",241184860654,2749314,,,,,,,,,,8327276,3028855925
"Memcpy HtoD [sync]",241188111312,548833,,,,,,,,,,2078756,3787592947
"matrixMulKernel(matrix, matrix, matrix)",241188688849,30861622,9,227,1,60,9,1,21,0,0,,
"Memcpy DtoH [sync]",241219590151,1378177,,,,,,,,,,4151404,3012242984
"Memcpy HtoD [sync]",241222680234,2841186,,,,,,,,,,8327276,2930915469
"Memcpy HtoD [sync]",241226024844,573216,,,,,,,,,,2078756,3626479372
"matrixMulKernel(matrix, matrix, matrix)",241226636812,31333847,15,146,1,35,14,1,21,0,0,,
"Memcpy DtoH [sync]",241258004547,1386337,,,,,,,,,,4151404,2994512878
"Memcpy HtoD [sync]",241261019813,2752962,,,,,,,,,,8327276,3024842333
"Memcpy HtoD [sync]",241264274504,550752,,,,,,,,,,2078756,3774395735
"matrixMulKernel(matrix, matrix, matrix)",241264870312,30492726,17,89,1,30,23,1,21,0,0,,
"Memcpy DtoH [sync]",241295396606,1373985,,,,,,,,,,4151404,3021433276
"Memcpy HtoD [sync]",241298381632,2743490,,,,,,,,,,8327276,3035285712
"Memcpy HtoD [sync]",241301635267,548736,,,,,,,,,,2078756,3788262479
"matrixMulKernel(matrix, matrix, matrix)",241302214083,31049591,9,292,1,57,7,1,21,0,0,,
"Memcpy DtoH [sync]",241333300954,1377057,,,,,,,,,,4151404,3014692928
"Memcpy HtoD [sync]",241336340508,2770562,,,,,,,,,,8327276,3005627017
"Memcpy HtoD [sync]",241339614334,547617,,,,,,,,,,2078756,3796003411
"matrixMulKernel(matrix, matrix, matrix)",241340189951,31462454,15,114,1,36,18,1,21,0,0,,
"Memcpy DtoH [sync]",241371685749,1380737,,,,,,,,,,4151404,3006658038
"Memcpy HtoD [sync]",241374676663,2724162,,,,,,,,,,8327276,3056821143
"Memcpy HtoD [sync]",241377909626,546208,,,,,,,,,,2078756,3805795594
"matrixMulKernel(matrix, matrix, matrix)",241378492762,32854584,12,120,1,46,17,1,21,0,0,,
"Memcpy DtoH [sync]",241411383090,1367041,,,,,,,,,,4151404,3036780901
"Memcpy HtoD [sync]",241414528148,2832738,,,,,,,,,,8327276,2939656261
"Memcpy HtoD [sync]",241417977239,559424,,,,,,,,,,2078756,3715886340
"matrixMulKernel(matrix, matrix, matrix)",241418589815,44150656,47,340,1,11,6,1,21,0,0,,
"Memcpy DtoH [sync]",241462776471,1380961,,,,,,,,,,4151404,3006170340
"Memcpy HtoD [sync]",241465840697,2790274,,,,,,,,,,8327276,2984393647
"Memcpy HtoD [sync]",241469137052,549760,,,,,,,,,,2078756,3781206344
"matrixMulKernel(matrix, matrix, matrix)",241469719484,403401988,509,53,1,1,39,1,21,0,0,,
"Memcpy DtoH [sync]",241873168896,1381953,,,,,,,,,,4151404,3004012437
"Memcpy HtoD [sync]",241876228994,2762274,,,,,,,,,,8327276,3014645180
"Memcpy HtoD [sync]",241879494149,547584,,,,,,,,,,2078756,3796232176
"matrixMulKernel(matrix, matrix, matrix)",241880072965,40555582,51,34,1,10,60,1,21,0,0,,
"Memcpy DtoH [sync]",241920664707,1413441,,,,,,,,,,4151404,2937090405
"Memcpy HtoD [sync]",241923765765,2879170,,,,,,,,,,8327276,2892248807
"Memcpy HtoD [sync]",241927172007,546529,,,,,,,,,,2078756,3803560286
"matrixMulKernel(matrix, matrix, matrix)",241927789704,32107223,14,120,1,39,17,1,21,0,0,,
"Memcpy DtoH [sync]",241959931455,1381441,,,,,,,,,,4151404,3005125807
"Memcpy HtoD [sync]",241962951393,2724162,,,,,,,,,,8327276,3056821143
"Memcpy HtoD [sync]",241966190404,547936,,,,,,,,,,2078756,3793793435
"matrixMulKernel(matrix, matrix, matrix)",241966789412,62872909,102,66,1,5,31,1,21,0,0,,
"Memcpy DtoH [sync]",242029703281,1389729,,,,,,,,,,4151404,2987203980
"Memcpy HtoD [sync]",242032768436,2833154,,,,,,,,,,8327276,2939224623
"Memcpy HtoD [sync]",242036106038,548161,,,,,,,,,,2078756,3792236222
"matrixMulKernel(matrix, matrix, matrix)",242036687319,44861408,57,60,1,9,34,1,21,0,0,,
"Memcpy DtoH [sync]",242081582455,1377793,,,,,,,,,,4151404,3013082516
"Memcpy HtoD [sync]",242084564953,2771810,,,,,,,,,,8327276,3004273741
"Memcpy HtoD [sync]",242087841020,549056,,,,,,,,,,2078756,3786054610
"matrixMulKernel(matrix, matrix, matrix)",242088422908,32832792,20,680,1,26,3,1,21,0,0,,
"Memcpy DtoH [sync]",242121293364,1403713,,,,,,,,,,4151404,2957445004
"Memcpy HtoD [sync]",242124360278,2898594,,,,,,,,,,8327276,2872867328
"Memcpy HtoD [sync]",242127764568,557889,,,,,,,,,,2078756,3726110391
"matrixMulKernel(matrix, matrix, matrix)",242128356313,38260892,40,114,1,13,18,1,21,0,0,,
"Memcpy DtoH [sync]",242166652789,1377889,,,,,,,,,,4151404,3012872589
"Memcpy HtoD [sync]",242169652599,2755682,,,,,,,,,,8327276,3021856658
"Memcpy HtoD [sync]",242172910841,548289,,,,,,,,,,2078756,3791350911
"matrixMulKernel(matrix, matrix, matrix)",242173486906,43943359,57,43,1,9,48,1,21,0,0,,
"Memcpy DtoH [sync]",242217468857,1400289,,,,,,,,,,4151404,2964676577
"Memcpy HtoD [sync]",242220579900,2904738,,,,,,,,,,8327276,2866790739
"Memcpy HtoD [sync]",242223989214,609473,,,,,,,,,,2078756,3410743379
"matrixMulKernel(matrix, matrix, matrix)",242224636575,27853428,11,204,1,48,10,1,21,0,0,,
"Memcpy DtoH [sync]",242252524115,1377345,,,,,,,,,,4151404,3014062562
"Memcpy HtoD [sync]",242255545429,2724994,,,,,,,,,,8327276,3055887829
"Memcpy HtoD [sync]",242258811063,547873,,,,,,,,,,2078756,3794229684
"matrixMulKernel(matrix, matrix, matrix)",242259389080,31810263,15,227,1,36,9,1,21,0,0,,
"Memcpy DtoH [sync]",242291232879,1374689,,,,,,,,,,4151404,3019885952
"Memcpy HtoD [sync]",242294213937,2741506,,,,,,,,,,8327276,3037482318
"Memcpy HtoD [sync]",242297465107,547297,,,,,,,,,,2078756,3798222902
"matrixMulKernel(matrix, matrix, matrix)",242298045076,129471069,255,57,1,2,36,1,21,0,0,,
"Memcpy DtoH [sync]",242427558641,1390721,,,,,,,,,,4151404,2985073210
"Memcpy HtoD [sync]",242430645268,2826498,,,,,,,,,,8327276,2946146078
"Memcpy HtoD [sync]",242433980950,563872,,,,,,,,,,2078756,3686574257
"matrixMulKernel(matrix, matrix, matrix)",242434715255,31949495,11,186,1,47,11,1,21,0,0,,
"Memcpy DtoH [sync]",242466699054,1380193,,,,,,,,,,4151404,3007843106
"Memcpy HtoD [sync]",242469694384,2747458,,,,,,,,,,8327276,3030902019
"Memcpy HtoD [sync]",242472948498,549409,,,,,,,,,,2078756,3783622037
"matrixMulKernel(matrix, matrix, matrix)",242473539635,25096050,16,71,1,32,29,1,21,0,0,,
"Memcpy DtoH [sync]",242498679653,1388545,,,,,,,,,,4151404,2989751142
"Memcpy HtoD [sync]",242501684167,2776930,,,,,,,,,,8327276,2998734573
"Memcpy HtoD [sync]",242504968617,548929,,,,,,,,,,2078756,3786930550
"matrixMulKernel(matrix, matrix, matrix)",242505547210,187315815,255,340,1,2,6,1,21,0,0,,
"Memcpy DtoH [sync]",242692905617,1388577,,,,,,,,,,4151404,2989682243
"Memcpy HtoD [sync]",242695970740,2768930,,,,,,,,,,8327276,3007398525
"Memcpy HtoD [sync]",242699288214,547936,,,,,,,,,,2078756,3793793435
"matrixMulKernel(matrix, matrix, matrix)",242699865206,32190680,12,340,1,45,6,1,21,0,0,,
"Memcpy DtoH [sync]",242732092558,1372513,,,,,,,,,,4151404,3024673718
"Memcpy HtoD [sync]",242735169104,2812002,,,,,,,,,,8327276,2961333597
"Memcpy HtoD [sync]",242738497554,619073,,,,,,,,,,2078756,3357852789
"matrixMulKernel(matrix, matrix, matrix)",242739158483,33605848,14,85,1,39,24,1,21,0,0,,
"Memcpy DtoH [sync]",242772798347,1378849,,,,,,,,,,4151404,3010774928
"Memcpy HtoD [sync]",242775795021,2788098,,,,,,,,,,8327276,2986722848
"Memcpy HtoD [sync]",242779104496,548480,,,,,,,,,,2078756,3790030630
"matrixMulKernel(matrix, matrix, matrix)",242779688144,40244285,64,33,1,8,62,1,21,0,0,,
"Memcpy DtoH [sync]",242819968557,1381825,,,,,,,,,,4151404,3004290702
"Memcpy HtoD [sync]",242823180112,2861378,,,,,,,,,,8327276,2910232761
"Memcpy HtoD [sync]",242826576530,611969,,,,,,,,,,2078756,3396832192
"matrixMulKernel(matrix, matrix, matrix)",242827240499,259667323,509,102,1,1,20,1,21,0,0,,
"Memcpy DtoH [sync]",243086951631,1382977,,,,,,,,,,4151404,3001788171
"Memcpy HtoD [sync]",243090002097,2758146,,,,,,,,,,8327276,3019157071
"Memcpy HtoD [sync]",243093272307,550432,,,,,,,,,,2078756,3776590023
"matrixMulKernel(matrix, matrix, matrix)",243093856148,37147642,34,227,1,15,9,1,21,0,0,,
"Memcpy DtoH [sync]",243131040750,1391393,,,,,,,,,,4151404,2983631511
"Memcpy HtoD [sync]",243134167409,2860130,,,,,,,,,,8327276,2911502624
"Memcpy HtoD [sync]",243137570259,556993,,,,,,,,,,2078756,3732104353
"matrixMulKernel(matrix, matrix, matrix)",243138170772,93208611,170,41,1,3,50,1,21,0,0,,
"Memcpy DtoH [sync]",243231417399,1395841,,,,,,,,,,4151404,2974123843
"Memcpy HtoD [sync]",243234519225,2868194,,,,,,,,,,8327276,2903316860
"Memcpy HtoD [sync]",243237931324,556448,,,,,,,,,,2078756,3735759675
"matrixMulKernel(matrix, matrix, matrix)",243238528156,30639062,9,1020,1,63,2,1,21,0,0,,
"Memcpy DtoH [sync]",243269202194,1383137,,,,,,,,,,4151404,3001440927
"Memcpy HtoD [sync]",243272214517,2769474,,,,,,,,,,8327276,3006807790
"Memcpy HtoD [sync]",243275517463,549056,,,,,,,,,,2078756,3786054610
"matrixMulKernel(matrix, matrix, matrix)",243276098967,28885717,32,45,1,16,46,1,21,0,0,,
"Memcpy DtoH [sync]",243305017228,1383713,,,,,,,,,,4151404,3000191513
"Memcpy HtoD [sync]",243308022151,2745186,,,,,,,,,,8327276,3033410486
"Memcpy HtoD [sync]",243311298729,547649,,,,,,,,,,2078756,3795781604
"matrixMulKernel(matrix, matrix, matrix)",243311883914,39810781,47,40,1,11,52,1,21,0,0,,
"Memcpy DtoH [sync]",243351739175,1443553,,,,,,,,,,4151404,2875823748
"Memcpy HtoD [sync]",243354893642,2755618,,,,,,,,,,8327276,3021926841
"Memcpy HtoD [sync]",243358159564,550752,,,,,,,,,,2078756,3774395735
"matrixMulKernel(matrix, matrix, matrix)",243358794892,31584152,10,157,1,54,13,1,21,0,0,,
"Memcpy DtoH [sync]",243390414276,1395425,,,,,,,,,,4151404,2975010480
"Memcpy HtoD [sync]",243393420838,2923746,,,,,,,,,,8327276,2848153020
"Memcpy HtoD [sync]",243396855049,549152,,,,,,,,,,2078756,3785392751
"matrixMulKernel(matrix, matrix, matrix)",243397432905,32506744,23,57,1,23,36,1,21,0,0,,
"Memcpy DtoH [sync]",243429978465,1410945,,,,,,,,,,4151404,2942286198
"Memcpy HtoD [sync]",243433081699,2998146,,,,,,,,,,8327276,2777475146
"Memcpy HtoD [sync]",243436618886,654016,,,,,,,,,,2078756,3178448233
"matrixMulKernel(matrix, matrix, matrix)",243437335846,32193976,18,68,1,29,30,1,21,0,0,,
"Memcpy DtoH [sync]",243469566654,1403201,,,,,,,,,,4151404,2958524117
"Memcpy HtoD [sync]",243472624384,2806562,,,,,,,,,,8327276,2967073593
"Memcpy HtoD [sync]",243475934723,548288,,,,,,,,,,2078756,3791357826
"matrixMulKernel(matrix, matrix, matrix)",243476512771,24955411,16,510,1,32,4,1,21,0,0,,
"Memcpy DtoH [sync]",243501504246,1365505,,,,,,,,,,4151404,3040196850
"Memcpy HtoD [sync]",243504529624,2796994,,,,,,,,,,8327276,2977223404
"Memcpy HtoD [sync]",243507828058,550209,,,,,,,,,,2078756,3778120677
"matrixMulKernel(matrix, matrix, matrix)",243508418651,31730583,10,510,1,54,4,1,21,0,0,,
"Memcpy DtoH [sync]",243540199058,1388385,,,,,,,,,,4151404,2990095686
"Memcpy HtoD [sync]",243543403477,2808002,,,,,,,,,,8327276,2965552018
"Memcpy HtoD [sync]",243546782871,548448,,,,,,,,,,2078756,3790251764
"matrixMulKernel(matrix, matrix, matrix)",243547363479,127114654,255,34,1,2,61,1,21,0,0,,
"Memcpy DtoH [sync]",243674517717,1383105,,,,,,,,,,4151404,3001510369
"Memcpy HtoD [sync]",243677569719,2765474,,,,,,,,,,8327276,3011156857
"Memcpy HtoD [sync]",243680849754,549728,,,,,,,,,,2078756,3781426450
"matrixMulKernel(matrix, matrix, matrix)",243681430714,817311995,509,1020,1,1,2,1,21,0,0,,
"Memcpy DtoH [sync]",244498793845,1365345,,,,,,,,,,4151404,3040553120
"Memcpy HtoD [sync]",244501814839,2766594,,,,,,,,,,8327276,3009937851
"Memcpy HtoD [sync]",244505094969,548609,,,,,,,,,,2078756,3789139441
"matrixMulKernel(matrix, matrix, matrix)",244505676090,28251157,32,136,1,16,15,1,21,0,0,,
"Memcpy DtoH [sync]",244533971695,1441281,,,,,,,,,,4151404,2880357126
"Memcpy HtoD [sync]",244537107185,2868162,,,,,,,,,,8327276,2903349252
"Memcpy HtoD [sync]",244540495956,554016,,,,,,,,,,2078756,3752158782
"matrixMulKernel(matrix, matrix, matrix)",244541080212,42848960,51,114,1,10,18,1,21,0,0,,
"Memcpy DtoH [sync]",244583962388,1385025,,,,,,,,,,4151404,2997349506
"Memcpy HtoD [sync]",244586963894,2762274,,,,,,,,,,8327276,3014645180
"Memcpy HtoD [sync]",244590277720,568289,,,,,,,,,,2078756,3657920529
"matrixMulKernel(matrix, matrix, matrix)",244590874233,313969095,509,255,1,1,8,1,21,0,0,,
"Memcpy DtoH [sync]",244904880128,1396513,,,,,,,,,,4151404,2972692699
"Memcpy HtoD [sync]",244907902146,2746434,,,,,,,,,,8327276,3032032082
"Memcpy HtoD [sync]",244911182533,549728,,,,,,,,,,2078756,3781426450
"matrixMulKernel(matrix, matrix, matrix)",244911767781,34174393,27,128,1,19,16,1,21,0,0,,
"Memcpy DtoH [sync]",244945976990,1396065,,,,,,,,,,4151404,2973646642
"Memcpy HtoD [sync]",244949030433,2920898,,,,,,,,,,8327276,2850930090
"Memcpy HtoD [sync]",244952468259,573313,,,,,,,,,,2078756,3625865801
"matrixMulKernel(matrix, matrix, matrix)",244953084164,91691331,170,49,1,3,42,1,21,0,0,,
"Memcpy DtoH [sync]",245044812935,1401377,,,,,,,,,,4151404,2962374864
"Memcpy HtoD [sync]",245047929610,2855906,,,,,,,,,,8327276,2915808853
"Memcpy HtoD [sync]",245051297228,561088,,,,,,,,,,2078756,3704866259
"matrixMulKernel(matrix, matrix, matrix)",245051894572,37959356,40,32,1,13,64,1,21,0,0,,
"Memcpy DtoH [sync]",245089895977,1381345,,,,,,,,,,4151404,3005334655
"Memcpy HtoD [sync]",245092899243,2768386,,,,,,,,,,8327276,3007989492
"Memcpy HtoD [sync]",245096171117,548993,,,,,,,,,,2078756,3786489080
"matrixMulKernel(matrix, matrix, matrix)",245096746926,36802043,34,170,1,15,12,1,21,0,0,,
"Memcpy DtoH [sync]",245133589321,1395809,,,,,,,,,,4151404,2974192027
"Memcpy HtoD [sync]",245136736235,2996482,,,,,,,,,,8327276,2779017527
"Memcpy HtoD [sync]",245140257582,558144,,,,,,,,,,2078756,3724408038
"matrixMulKernel(matrix, matrix, matrix)",245140854542,33320345,23,204,1,23,10,1,21,0,0,,
"Memcpy DtoH [sync]",245174210823,1387073,,,,,,,,,,4151404,2992923948
"Memcpy HtoD [sync]",245177231049,2775106,,,,,,,,,,8327276,3000705558
"Memcpy HtoD [sync]",245180511947,549825,,,,,,,,,,2078756,3780759332
"matrixMulKernel(matrix, matrix, matrix)",245181088300,33159032,14,89,1,39,23,1,21,0,0,,
"Memcpy DtoH [sync]",245214278660,1391713,,,,,,,,,,4151404,2982945477
"Memcpy HtoD [sync]",245217283238,2769026,,,,,,,,,,8327276,3007294261
"Memcpy HtoD [sync]",245220557385,550528,,,,,,,,,,2078756,3775931469
"matrixMulKernel(matrix, matrix, matrix)",245221134473,30102070,22,79,1,24,26,1,21,0,0,,
"Memcpy DtoH [sync]",245251273087,1390145,,,,,,,,,,4151404,2986310061
"Memcpy HtoD [sync]",245254336994,2840226,,,,,,,,,,8327276,2931906122
"Memcpy HtoD [sync]",245257700292,548289,,,,,,,,,,2078756,3791350911
"matrixMulKernel(matrix, matrix, matrix)",245258281701,31292023,13,1020,1,40,2,1,21,0,0,,
"Memcpy DtoH [sync]",245289606460,1389089,,,,,,,,,,4151404,2988580285
"Memcpy HtoD [sync]",245292598494,2810114,,,,,,,,,,8327276,2963323196
"Memcpy HtoD [sync]",245295909376,550913,,,,,,,,,,2078756,3773292697
"matrixMulKernel(matrix, matrix, matrix)",245296501793,44978657,51,204,1,10,10,1,21,0,0,,
"Memcpy DtoH [sync]",245341516354,1422241,,,,,,,,,,4151404,2918917398
"Memcpy HtoD [sync]",245344676868,2867778,,,,,,,,,,8327276,2903738015
"Memcpy HtoD [sync]",245348072679,570848,,,,,,,,,,2078756,3641522787
"matrixMulKernel(matrix, matrix, matrix)",245348704839,29735926,13,136,1,40,15,1,21,0,0,,
"Memcpy DtoH [sync]",245378474013,1386817,,,,,,,,,,4151404,2993476428
"Memcpy HtoD [sync]",245381488031,2767202,,,,,,,,,,8327276,3009276518
"Memcpy HtoD [sync]",245384762274,581568,,,,,,,,,,2078756,3574398866
"matrixMulKernel(matrix, matrix, matrix)",245385370242,33836761,27,40,1,19,52,1,21,0,0,,
"Memcpy DtoH [sync]",245419239963,1389569,,,,,,,,,,4151404,2987547937
"Memcpy HtoD [sync]",245422241469,2765763,,,,,,,,,,8327276,3010842216
"Memcpy HtoD [sync]",245425520640,551072,,,,,,,,,,2078756,3772203995
"matrixMulKernel(matrix, matrix, matrix)",245426100064,35482394,37,60,1,14,34,1,21,0,0,,
"Memcpy DtoH [sync]",245461622107,1394273,,,,,,,,,,4151404,2977468544
"Memcpy HtoD [sync]",245464680093,2778082,,,,,,,,,,8327276,2997491074
"Memcpy HtoD [sync]",245467963039,550945,,,,,,,,,,2078756,3773073537
"matrixMulKernel(matrix, matrix, matrix)",245468546912,29704150,22,120,1,24,17,1,21,0,0,,
"Memcpy DtoH [sync]",245498284054,1392193,,,,,,,,,,4151404,2981917018
"Memcpy HtoD [sync]",245501283000,2777506,,,,,,,,,,8327276,2998112695
"Memcpy HtoD [sync]",245504568730,549857,,,,,,,,,,2078756,3780539303
"matrixMulKernel(matrix, matrix, matrix)",245505147227,41324254,43,146,1,12,14,1,21,0,0,,
"Memcpy DtoH [sync]",245546520377,1384801,,,,,,,,,,4151404,2997834345
"Memcpy HtoD [sync]",245549651483,2840706,,,,,,,,,,8327276,2931410712
"Memcpy HtoD [sync]",245553005566,614240,,,,,,,,,,2078756,3384273248
"matrixMulKernel(matrix, matrix, matrix)",245553659102,101026219,102,510,1,5,4,1,21,0,0,,
"Memcpy DtoH [sync]",245654722377,1377505,,,,,,,,,,4151404,3013712472
"Memcpy HtoD [sync]",245657754155,2767778,,,,,,,,,,8327276,3008650260
"Memcpy HtoD [sync]",245661030317,551553,,,,,,,,,,2078756,3768914320
"matrixMulKernel(matrix, matrix, matrix)",245661608142,35997146,40,292,1,13,7,1,21,0,0,,
"Memcpy DtoH [sync]",245697638344,1410690,,,,,,,,,,4151404,2942818053
"Memcpy HtoD [sync]",245700658891,2788994,,,,,,,,,,8327276,2985763325
"Memcpy HtoD [sync]",245703952173,549889,,,,,,,,,,2078756,3780319300
"matrixMulKernel(matrix, matrix, matrix)",245704528462,34378233,12,510,1,44,4,1,21,0,0,,
"Memcpy DtoH [sync]",245738941447,1391169,,,,,,,,,,4151404,2984111923
"Memcpy HtoD [sync]",245742245769,2916515,,,,,,,,,,8327276,2855214528
"Memcpy HtoD [sync]",245745715500,556992,,,,,,,,,,2078756,3732111053
"matrixMulKernel(matrix, matrix, matrix)",245746318092,62635823,102,114,1,5,18,1,21,0,0,,
"Memcpy DtoH [sync]",245809014971,1358817,,,,,,,,,,4151404,3055160481
"Memcpy HtoD [sync]",245812104669,2836290,,,,,,,,,,8327276,2935974812
"Memcpy HtoD [sync]",245815472607,549697,,,,,,,,,,2078756,3781639703
"matrixMulKernel(matrix, matrix, matrix)",245816056448,24588722,16,128,1,32,16,1,21,0,0,,
"Memcpy DtoH [sync]",245840680754,1400481,,,,,,,,,,4151404,2964270132
"Memcpy HtoD [sync]",245843850932,3032770,,,,,,,,,,8327276,2745765752
"Memcpy HtoD [sync]",245847401559,560128,,,,,,,,,,2078756,3711216007
"matrixMulKernel(matrix, matrix, matrix)",245847989975,33878041,29,76,1,18,27,1,21,0,0,,
"Memcpy DtoH [sync]",245881905552,1402113,,,,,,,,,,4151404,2960819848
"Memcpy HtoD [sync]",245885135923,2907554,,,,,,,,,,8327276,2864014219
"Memcpy HtoD [sync]",245888681109,560641,,,,,,,,,,2078756,3707820155
"matrixMulKernel(matrix, matrix, matrix)",245889313782,32013687,26,50,1,20,41,1,21,0,0,,
"Memcpy DtoH [sync]",245921365645,1381153,,,,,,,,,,4151404,3005752440
"Memcpy HtoD [sync]",245924407728,2776418,,,,,,,,,,8327276,2999287571
"Memcpy HtoD [sync]",245927687506,551168,,,,,,,,,,2078756,3771546969
"matrixMulKernel(matrix, matrix, matrix)",245928264658,69218676,128,36,1,4,58,1,21,0,0,,
"Memcpy DtoH [sync]",245997523750,1403361,,,,,,,,,,4151404,2958186810
"Memcpy HtoD [sync]",246000590120,2791426,,,,,,,,,,8327276,2983162011
"Memcpy HtoD [sync]",246003895946,551297,,,,,,,,,,2078756,3770664451
"matrixMulKernel(matrix, matrix, matrix)",246004474315,68977075,19,2039,1,27,1,1,21,0,0,,
"Memcpy DtoH [sync]",246073490878,1396641,,,,,,,,,,4151404,2972420256
"Memcpy HtoD [sync]",246076545312,2783490,,,,,,,,,,8327276,2991667295
"Memcpy HtoD [sync]",246079832706,550273,,,,,,,,,,2078756,3777681260
"matrixMulKernel(matrix, matrix, matrix)",246080407683,32028311,10,408,1,54,5,1,21,0,0,,
"Memcpy DtoH [sync]",246112468634,1386977,,,,,,,,,,4151404,2993131104
"Memcpy HtoD [sync]",246115488732,2757955,,,,,,,,,,8327276,3019366160
"Memcpy HtoD [sync]",246118779071,549920,,,,,,,,,,2078756,3780106197
"matrixMulKernel(matrix, matrix, matrix)",246119358655,32263992,13,1020,1,41,2,1,21,0,0,,
"Memcpy DtoH [sync]",246151659927,1373857,,,,,,,,,,4151404,3021714778
"Memcpy HtoD [sync]",246154791097,2832675,,,,,,,,,,8327276,2939721641
"Memcpy HtoD [sync]",246158156476,545856,,,,,,,,,,2078756,3808249794
"matrixMulKernel(matrix, matrix, matrix)",246158764668,114088884,170,292,1,3,7,1,21,0,0,,
"Memcpy DtoH [sync]",246272892817,1381857,,,,,,,,,,4151404,3004221131
"Memcpy HtoD [sync]",246275934579,2756834,,,,,,,,,,8327276,3020593913
"Memcpy HtoD [sync]",246279225141,550433,,,,,,,,,,2078756,3776583162
"matrixMulKernel(matrix, matrix, matrix)",246279804758,37312987,37,37,1,14,56,1,21,0,0,,
"Memcpy DtoH [sync]",246317151345,1391521,,,,,,,,,,4151404,2983357060
"Memcpy HtoD [sync]",246320157011,2777442,,,,,,,,,,8327276,2998181780
"Memcpy HtoD [sync]",246323434742,548768,,,,,,,,,,2078756,3788041576
"matrixMulKernel(matrix, matrix, matrix)",246324016310,32151224,24,71,1,22,29,1,21,0,0,,
"Memcpy DtoH [sync]",246356206030,1385281,,,,,,,,,,4151404,2996795595
"Memcpy HtoD [sync]",246359265040,2865090,,,,,,,,,,8327276,2906462275
"Memcpy HtoD [sync]",246362642451,547968,,,,,,,,,,2078756,3793571887
"matrixMulKernel(matrix, matrix, matrix)",246363219795,28261301,32,82,1,16,25,1,21,0,0,,
"Memcpy DtoH [sync]",246391513096,1377857,,,,,,,,,,4151404,3012942562
"Memcpy HtoD [sync]",246394495818,2760098,,,,,,,,,,8327276,3017021859
"Memcpy HtoD [sync]",246397770605,550720,,,,,,,,,,2078756,3774615049
"matrixMulKernel(matrix, matrix, matrix)",246398362701,33512569,24,49,1,22,42,1,21,0,0,,
"Memcpy DtoH [sync]",246431907206,1386049,,,,,,,,,,4151404,2995135092
"Memcpy HtoD [sync]",246434900104,2865730,,,,,,,,,,8327276,2905813178
"Memcpy HtoD [sync]",246438316586,565505,,,,,,,,,,2078756,3675928594
"matrixMulKernel(matrix, matrix, matrix)",246438924619,31299287,20,186,1,26,11,1,21,0,0,,
"Memcpy DtoH [sync]",246470261954,1393281,,,,,,,,,,4151404,2979588467
"Memcpy HtoD [sync]",246473308196,2769410,,,,,,,,,,8327276,3006877277
"Memcpy HtoD [sync]",246476587143,549536,,,,,,,,,,2078756,3782747627
"matrixMulKernel(matrix, matrix, matrix)",246477167463,30495671,10,255,1,52,8,1,21,0,0,,
"Memcpy DtoH [sync]",246507695774,1387681,,,,,,,,,,4151404,2991612625
"Memcpy HtoD [sync]",246510715520,2752578,,,,,,,,,,8327276,3025264315
"Memcpy HtoD [sync]",246513980994,550657,,,,,,,,,,2078756,3775046898
"matrixMulKernel(matrix, matrix, matrix)",246514579715,32334072,21,73,1,25,28,1,21,0,0,,
"Memcpy DtoH [sync]",246546953339,1410657,,,,,,,,,,4151404,2942886895
"Memcpy HtoD [sync]",246550086653,2936226,,,,,,,,,,8327276,2836047361
"Memcpy HtoD [sync]",246553526335,587233,,,,,,,,,,2078756,3539916864
"matrixMulKernel(matrix, matrix, matrix)",246554169696,44171104,57,76,1,9,27,1,21,0,0,,
"Memcpy DtoH [sync]",246598375552,1394369,,,,,,,,,,4151404,2977263550
"Memcpy HtoD [sync]",246601403491,2811778,,,,,,,,,,8327276,2961569512
"Memcpy HtoD [sync]",246604721381,549601,,,,,,,,,,2078756,3782300250
"matrixMulKernel(matrix, matrix, matrix)",246605299334,36384410,37,340,1,14,6,1,21,0,0,,
"Memcpy DtoH [sync]",246641718720,1429985,,,,,,,,,,4151404,2903110172
"Memcpy HtoD [sync]",246644827779,3004674,,,,,,,,,,8327276,2771440761
"Memcpy HtoD [sync]",246648365029,564641,,,,,,,,,,2078756,3681553411
"matrixMulKernel(matrix, matrix, matrix)",246648979878,33530680,27,108,1,19,19,1,21,0,0,,
"Memcpy DtoH [sync]",246682549182,1385314,,,,,,,,,,4151404,2996724208
"Memcpy HtoD [sync]",246685584065,2764450,,,,,,,,,,8327276,3012272242
"Memcpy HtoD [sync]",246688855971,550433,,,,,,,,,,2078756,3776583162
"matrixMulKernel(matrix, matrix, matrix)",246689433124,33158584,12,120,1,43,17,1,21,0,0,,
"Memcpy DtoH [sync]",246722625308,1387745,,,,,,,,,,4151404,2991474658
"Memcpy HtoD [sync]",246725623102,2766274,,,,,,,,,,8327276,3010286038
"Memcpy HtoD [sync]",246728894561,547872,,,,,,,,,,2078756,3794236610
