Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec)
"Memcpy HtoD [sync]",307945670670,1256577,,,,,,,,,,4169764,3318351362
"Memcpy HtoD [sync]",307947331407,1274977,,,,,,,,,,4169764,3270462133
"matrixMulKernel(matrix, matrix, matrix)",307948667568,31573303,25,79,1,41,13,1,21,0,0,,
"Memcpy DtoH [sync]",307980275527,1372993,,,,,,,,,,4169764,3036988535
"Memcpy HtoD [sync]",307983247593,1255809,,,,,,,,,,4169764,3320380726
"Memcpy HtoD [sync]",307984890602,1275617,,,,,,,,,,4169764,3268821284
"matrixMulKernel(matrix, matrix, matrix)",307986231083,44241023,114,19,1,9,54,1,21,0,0,,
"Memcpy DtoH [sync]",308030506570,1422145,,,,,,,,,,4169764,2932024512
"Memcpy HtoD [sync]",308033569388,1315041,,,,,,,,,,4169764,3170824331
"Memcpy HtoD [sync]",308035301742,1310209,,,,,,,,,,4169764,3182518208
"matrixMulKernel(matrix, matrix, matrix)",308036694063,30243221,26,43,1,40,24,1,21,0,0,,
"Memcpy DtoH [sync]",308066971684,1386977,,,,,,,,,,4169764,3006368526
"Memcpy HtoD [sync]",308069965798,1274273,,,,,,,,,,4169764,3272268972
"Memcpy HtoD [sync]",308071627143,1275009,,,,,,,,,,4169764,3270380052
"matrixMulKernel(matrix, matrix, matrix)",308072966024,35632730,73,16,1,14,64,1,21,0,0,,
"Memcpy DtoH [sync]",308108631362,1383137,,,,,,,,,,4169764,3014715100
"Memcpy HtoD [sync]",308111615268,1255041,,,,,,,,,,4169764,3322412574
"Memcpy HtoD [sync]",308113254021,1275233,,,,,,,,,,4169764,3269805596
"matrixMulKernel(matrix, matrix, matrix)",308114591814,32500695,20,73,1,52,14,1,21,0,0,,
"Memcpy DtoH [sync]",308147127933,1380065,,,,,,,,,,4169764,3021425802
"Memcpy HtoD [sync]",308150099647,1277665,,,,,,,,,,4169764,3263581611
"Memcpy HtoD [sync]",308151756640,1275425,,,,,,,,,,4169764,3269313366
"matrixMulKernel(matrix, matrix, matrix)",308153098977,41046109,103,37,1,10,28,1,21,0,0,,
"Memcpy DtoH [sync]",308194179486,1387905,,,,,,,,,,4169764,3004358367
"Memcpy HtoD [sync]",308197170784,1254753,,,,,,,,,,4169764,3323175158
"Memcpy HtoD [sync]",308198813986,1294881,,,,,,,,,,4169764,3220190890
"matrixMulKernel(matrix, matrix, matrix)",308200179363,72038355,171,128,1,6,8,1,21,0,0,,
"Memcpy DtoH [sync]",308272250646,1381057,,,,,,,,,,4169764,3019255541
"Memcpy HtoD [sync]",308275239576,1259297,,,,,,,,,,4169764,3311183938
"Memcpy HtoD [sync]",308276885977,1276257,,,,,,,,,,4169764,3267182080
"matrixMulKernel(matrix, matrix, matrix)",308278226906,33905784,36,205,1,29,5,1,21,0,0,,
"Memcpy DtoH [sync]",308312167506,1384961,,,,,,,,,,4169764,3010744706
"Memcpy HtoD [sync]",308315150868,1255873,,,,,,,,,,4169764,3320211518
"Memcpy HtoD [sync]",308316789877,1272897,,,,,,,,,,4169764,3275806290
"matrixMulKernel(matrix, matrix, matrix)",308318142198,44036127,114,17,1,9,63,1,21,0,0,,
"Memcpy DtoH [sync]",308362212341,1378081,,,,,,,,,,4169764,3025775698
"Memcpy HtoD [sync]",308365189528,1255840,,,,,,,,,,4169764,3320298764
"Memcpy HtoD [sync]",308366834169,1295841,,,,,,,,,,4169764,3217805270
"matrixMulKernel(matrix, matrix, matrix)",308368190490,32622423,36,41,1,29,25,1,21,0,0,,
"Memcpy DtoH [sync]",308400847377,1415777,,,,,,,,,,4169764,2945212416
"Memcpy HtoD [sync]",308403917235,1284161,,,,,,,,,,4169764,3247072602
"Memcpy HtoD [sync]",308405595604,1305153,,,,,,,,,,4169764,3194846887
"matrixMulKernel(matrix, matrix, matrix)",308407023509,43362719,114,25,1,9,42,1,21,0,0,,
"Memcpy DtoH [sync]",308450422420,1388193,,,,,,,,,,4169764,3003735071
"Memcpy HtoD [sync]",308453402102,1256673,,,,,,,,,,4169764,3318097866
"Memcpy HtoD [sync]",308455064983,1276033,,,,,,,,,,4169764,3267755614
"matrixMulKernel(matrix, matrix, matrix)",308456419704,30257110,19,86,1,56,12,1,21,0,0,,
"Memcpy DtoH [sync]",308486711726,1386753,,,,,,,,,,4169764,3006854140
"Memcpy HtoD [sync]",308489694416,1256769,,,,,,,,,,4169764,3317844408
"Memcpy HtoD [sync]",308491354961,1275169,,,,,,,,,,4169764,3269969705
"matrixMulKernel(matrix, matrix, matrix)",308492694578,32813847,27,45,1,39,23,1,21,0,0,,
"Memcpy DtoH [sync]",308525543529,1481601,,,,,,,,,,4169764,2814363651
"Memcpy HtoD [sync]",308528783083,1311105,,,,,,,,,,4169764,3180343298
"Memcpy HtoD [sync]",308530511885,1326369,,,,,,,,,,4169764,3143743558
"matrixMulKernel(matrix, matrix, matrix)",308531932590,34365496,21,341,1,50,3,1,21,0,0,,
"Memcpy DtoH [sync]",308566332390,1387201,,,,,,,,,,4169764,3005883069
"Memcpy HtoD [sync]",308569312584,1260961,,,,,,,,,,4169764,3306814405
"Memcpy HtoD [sync]",308570980297,1277025,,,,,,,,,,4169764,3265217204
"matrixMulKernel(matrix, matrix, matrix)",308572320298,32253303,47,49,1,22,21,1,21,0,0,,
"Memcpy DtoH [sync]",308604606401,1385025,,,,,,,,,,4169764,3010605584
"Memcpy HtoD [sync]",308607593283,1255361,,,,,,,,,,4169764,3321565669
"Memcpy HtoD [sync]",308609233604,1272705,,,,,,,,,,4169764,3276300478
"matrixMulKernel(matrix, matrix, matrix)",308610570821,31574807,22,511,1,48,2,1,21,0,0,,
"Memcpy DtoH [sync]",308642181820,1438465,,,,,,,,,,4169764,2898759441
"Memcpy HtoD [sync]",308645226302,1257505,,,,,,,,,,4169764,3315902521
"Memcpy HtoD [sync]",308646920095,1272929,,,,,,,,,,4169764,3275723940
"matrixMulKernel(matrix, matrix, matrix)",308648263616,31487094,25,64,1,41,16,1,21,0,0,,
"Memcpy DtoH [sync]",308679783862,1382049,,,,,,,,,,4169764,3017088395
"Memcpy HtoD [sync]",308682770553,1281281,,,,,,,,,,4169764,3254371211
"Memcpy HtoD [sync]",308684434394,1287265,,,,,,,,,,4169764,3239242890
"matrixMulKernel(matrix, matrix, matrix)",308685787643,31241238,37,29,1,28,36,1,21,0,0,,
"Memcpy DtoH [sync]",308717063057,1380545,,,,,,,,,,4169764,3020375286
"Memcpy HtoD [sync]",308720047827,1302433,,,,,,,,,,4169764,3201519003
"Memcpy HtoD [sync]",308721748916,1459457,,,,,,,,,,4169764,2857065333
"matrixMulKernel(matrix, matrix, matrix)",308723295893,26994227,16,511,1,64,2,1,21,0,0,,
"Memcpy DtoH [sync]",308750324648,1392513,,,,,,,,,,4169764,2994416569
"Memcpy HtoD [sync]",308753305483,1257472,,,,,,,,,,4169764,3315989540
"Memcpy HtoD [sync]",308754973164,1274113,,,,,,,,,,4169764,3272679895
"matrixMulKernel(matrix, matrix, matrix)",308756316493,40281916,128,19,1,8,56,1,21,0,0,,
"Memcpy DtoH [sync]",308796637769,1382305,,,,,,,,,,4169764,3016529637
"Memcpy HtoD [sync]",308799621451,1255425,,,,,,,,,,4169764,3321396339
"Memcpy HtoD [sync]",308801261997,1275520,,,,,,,,,,4169764,3269069869
"matrixMulKernel(matrix, matrix, matrix)",308802601166,31734294,31,36,1,33,29,1,21,0,0,,
"Memcpy DtoH [sync]",308834379652,1418305,,,,,,,,,,4169764,2939962842
"Memcpy HtoD [sync]",308837453926,1310945,,,,,,,,,,4169764,3180731457
"Memcpy HtoD [sync]",308839180647,1309761,,,,,,,,,,4169764,3183606780
"matrixMulKernel(matrix, matrix, matrix)",308840564296,37874459,86,54,1,12,19,1,21,0,0,,
"Memcpy DtoH [sync]",308878473507,1393793,,,,,,,,,,4169764,2991666624
"Memcpy HtoD [sync]",308881458853,1254849,,,,,,,,,,4169764,3322920925
"Memcpy HtoD [sync]",308883134983,1275489,,,,,,,,,,4169764,3269149322
"matrixMulKernel(matrix, matrix, matrix)",308884486600,36394649,73,28,1,14,37,1,21,0,0,,
"Memcpy DtoH [sync]",308920914049,1416641,,,,,,,,,,4169764,2943416151
"Memcpy HtoD [sync]",308924084964,1334753,,,,,,,,,,4169764,3123996724
"Memcpy HtoD [sync]",308925824869,1339169,,,,,,,,,,4169764,3113695134
"matrixMulKernel(matrix, matrix, matrix)",308927235974,36722650,73,17,1,14,62,1,21,0,0,,
"Memcpy DtoH [sync]",308963991008,1379969,,,,,,,,,,4169764,3021635993
"Memcpy HtoD [sync]",308966976066,1258401,,,,,,,,,,4169764,3313541549
"Memcpy HtoD [sync]",308968617603,1276513,,,,,,,,,,4169764,3266526858
"matrixMulKernel(matrix, matrix, matrix)",308969958692,32346935,35,43,1,30,24,1,21,0,0,,
"Memcpy DtoH [sync]",309002341179,1392961,,,,,,,,,,4169764,2993453513
"Memcpy HtoD [sync]",309005326717,1255585,,,,,,,,,,4169764,3320973092
"Memcpy HtoD [sync]",309006983550,1275553,,,,,,,,,,4169764,3268985295
"matrixMulKernel(matrix, matrix, matrix)",309008323711,34622073,61,47,1,17,22,1,21,0,0,,
"Memcpy DtoH [sync]",309042980920,1409953,,,,,,,,,,4169764,2957378011
"Memcpy HtoD [sync]",309046029946,1300801,,,,,,,,,,4169764,3205535666
"Memcpy HtoD [sync]",309047713147,1275969,,,,,,,,,,4169764,3267919518
"matrixMulKernel(matrix, matrix, matrix)",309049053148,32950648,27,171,1,38,6,1,21,0,0,,
"Memcpy DtoH [sync]",309082038068,1397505,,,,,,,,,,4169764,2983720272
"Memcpy HtoD [sync]",309085027382,1251841,,,,,,,,,,4169764,3330905442
"Memcpy HtoD [sync]",309086663191,1306049,,,,,,,,,,4169764,3192655099
"matrixMulKernel(matrix, matrix, matrix)",309088038584,37572858,20,1021,1,53,1,1,21,0,0,,
"Memcpy DtoH [sync]",309125647346,1455970,,,,,,,,,,4169764,2863907910
"Memcpy HtoD [sync]",309128749333,1338753,,,,,,,,,,4169764,3114662674
"Memcpy HtoD [sync]",309130550102,1397505,,,,,,,,,,4169764,2983720272
"matrixMulKernel(matrix, matrix, matrix)",309132021847,94938211,341,30,1,3,35,1,21,0,0,,
"Memcpy DtoH [sync]",309226994394,1423937,,,,,,,,,,4169764,2928334610
"Memcpy HtoD [sync]",309230014940,1276481,,,,,,,,,,4169764,3266608747
"Memcpy HtoD [sync]",309231671070,1275425,,,,,,,,,,4169764,3269313366
"matrixMulKernel(matrix, matrix, matrix)",309233012383,35948985,73,22,1,14,48,1,21,0,0,,
"Memcpy DtoH [sync]",309268996632,1384385,,,,,,,,,,4169764,3011997385
"Memcpy HtoD [sync]",309271983162,1256321,,,,,,,,,,4169764,3319027541
"Memcpy HtoD [sync]",309273621787,1275361,,,,,,,,,,4169764,3269477426
"matrixMulKernel(matrix, matrix, matrix)",309274985404,32475415,36,49,1,29,21,1,21,0,0,,
"Memcpy DtoH [sync]",309307494227,1386273,,,,,,,,,,4169764,3007895270
"Memcpy HtoD [sync]",309310478901,1269761,,,,,,,,,,4169764,3283896733
"Memcpy HtoD [sync]",309312133111,1274433,,,,,,,,,,4169764,3271858151
"matrixMulKernel(matrix, matrix, matrix)",309313475480,28687060,64,17,1,16,63,1,21,0,0,,
"Memcpy DtoH [sync]",309342201900,1416673,,,,,,,,,,4169764,2943349665
"Memcpy HtoD [sync]",309345264334,1255073,,,,,,,,,,4169764,3322327864
"Memcpy HtoD [sync]",309346925871,1276225,,,,,,,,,,4169764,3267264001
"matrixMulKernel(matrix, matrix, matrix)",309348265488,32413079,45,36,1,23,29,1,21,0,0,,
"Memcpy DtoH [sync]",309380714343,1383553,,,,,,,,,,4169764,3013808650
"Memcpy HtoD [sync]",309383724105,1253569,,,,,,,,,,4169764,3326313908
"Memcpy HtoD [sync]",309385364395,1276736,,,,,,,,,,4169764,3265956313
"matrixMulKernel(matrix, matrix, matrix)",309386710667,36371066,86,40,1,12,26,1,21,0,0,,
"Memcpy DtoH [sync]",309423115077,1402337,,,,,,,,,,4169764,2973439337
"Memcpy HtoD [sync]",309426229768,1373184,,,,,,,,,,4169764,3036566112
"Memcpy HtoD [sync]",309428020713,1347105,,,,,,,,,,4169764,3095351884
"matrixMulKernel(matrix, matrix, matrix)",309429444746,35528505,69,49,1,15,21,1,21,0,0,,
"Memcpy DtoH [sync]",309465006947,1385025,,,,,,,,,,4169764,3010605584
"Memcpy HtoD [sync]",309468000069,1254721,,,,,,,,,,4169764,3323259911
"Memcpy HtoD [sync]",309469635974,1274433,,,,,,,,,,4169764,3271858151
"matrixMulKernel(matrix, matrix, matrix)",309470997095,31828631,25,341,1,41,3,1,21,0,0,,
"Memcpy DtoH [sync]",309502863742,1380801,,,,,,,,,,4169764,3019815310
"Memcpy HtoD [sync]",309505841280,1277825,,,,,,,,,,4169764,3263172969
"Memcpy HtoD [sync]",309507502593,1278561,,,,,,,,,,4169764,3261294533
"matrixMulKernel(matrix, matrix, matrix)",309508852674,32296887,47,57,1,22,18,1,21,0,0,,
"Memcpy DtoH [sync]",309541184313,1443457,,,,,,,,,,4169764,2888734475
"Memcpy HtoD [sync]",309544294235,1292513,,,,,,,,,,4169764,3226090569
"Memcpy HtoD [sync]",309545970108,1325601,,,,,,,,,,4169764,3145564917
"matrixMulKernel(matrix, matrix, matrix)",309547373885,87714559,93,511,1,11,2,1,21,0,0,,
"Memcpy DtoH [sync]",309635124124,1452257,,,,,,,,,,4169764,2871230092
"Memcpy HtoD [sync]",309638285311,1296449,,,,,,,,,,4169764,3216296206
"Memcpy HtoD [sync]",309640006720,1308097,,,,,,,,,,4169764,3187656572
"matrixMulKernel(matrix, matrix, matrix)",309641405089,32418328,47,26,1,22,40,1,21,0,0,,
"Memcpy DtoH [sync]",309673856665,1391073,,,,,,,,,,4169764,2997516305
"Memcpy HtoD [sync]",309676837147,1255809,,,,,,,,,,4169764,3320380726
"Memcpy HtoD [sync]",309678476252,1296097,,,,,,,,,,4169764,3217169702
"matrixMulKernel(matrix, matrix, matrix)",309679835453,31085558,29,146,1,36,7,1,21,0,0,,
"Memcpy DtoH [sync]",309710955635,1378913,,,,,,,,,,4169764,3023950024
"Memcpy HtoD [sync]",309713920726,1275585,,,,,,,,,,4169764,3268903287
"Memcpy HtoD [sync]",309715574679,1276321,,,,,,,,,,4169764,3267018250
"matrixMulKernel(matrix, matrix, matrix)",309716916344,108454606,171,341,1,6,3,1,21,0,0,,
"Memcpy DtoH [sync]",309825405926,1385665,,,,,,,,,,4169764,3009215070
"Memcpy HtoD [sync]",309828495752,1380385,,,,,,,,,,4169764,3020725377
"Memcpy HtoD [sync]",309830298602,1382497,,,,,,,,,,4169764,3016110704
"matrixMulKernel(matrix, matrix, matrix)",309831753771,121295415,69,1021,1,15,1,1,21,0,0,,
"Memcpy DtoH [sync]",309953084962,1385345,,,,,,,,,,4169764,3009910166
"Memcpy HtoD [sync]",309956086788,1253537,,,,,,,,,,4169764,3326398821
"Memcpy HtoD [sync]",309957726150,1312257,,,,,,,,,,4169764,3177551348
"matrixMulKernel(matrix, matrix, matrix)",309959104231,32476599,40,61,1,26,17,1,21,0,0,,
"Memcpy DtoH [sync]",309991615326,1384865,,,,,,,,,,4169764,3010953414
"Memcpy HtoD [sync]",309994589984,1271745,,,,,,,,,,4169764,3278773653
"Memcpy HtoD [sync]",309996244705,1275585,,,,,,,,,,4169764,3268903287
"matrixMulKernel(matrix, matrix, matrix)",309997585378,37498683,54,114,1,19,9,1,21,0,0,,
"Memcpy DtoH [sync]",310035119037,1500866,,,,,,,,,,4169764,2778238696
"Memcpy HtoD [sync]",310038290368,1314369,,,,,,,,,,4169764,3172445485
"Memcpy HtoD [sync]",310040040257,1322977,,,,,,,,,,4169764,3151803848
"matrixMulKernel(matrix, matrix, matrix)",310041437282,32141879,35,36,1,30,29,1,21,0,0,,
"Memcpy DtoH [sync]",310073614521,1376225,,,,,,,,,,4169764,3029856309
"Memcpy HtoD [sync]",310076594939,1257473,,,,,,,,,,4169764,3315986903
"Memcpy HtoD [sync]",310078238365,1296097,,,,,,,,,,4169764,3217169702
"matrixMulKernel(matrix, matrix, matrix)",310079602366,40924317,103,31,1,10,34,1,21,0,0,,
"Memcpy DtoH [sync]",310120561851,1389281,,,,,,,,,,4169764,3001382729
"Memcpy HtoD [sync]",310123578941,1254209,,,,,,,,,,4169764,3324616551
"Memcpy HtoD [sync]",310125222335,1275328,,,,,,,,,,4169764,3269562026
"matrixMulKernel(matrix, matrix, matrix)",310126561471,31922712,30,52,1,35,20,1,21,0,0,,
"Memcpy DtoH [sync]",310158518487,1393889,,,,,,,,,,4169764,2991460582
"Memcpy HtoD [sync]",310161515673,1257441,,,,,,,,,,4169764,3316071290
"Memcpy HtoD [sync]",310163177210,1275105,,,,,,,,,,4169764,3270133832
"matrixMulKernel(matrix, matrix, matrix)",310164515483,36139162,69,33,1,15,31,1,21,0,0,,
"Memcpy DtoH [sync]",310200689141,1386305,,,,,,,,,,4169764,3007825839
"Memcpy HtoD [sync]",310203689239,1256289,,,,,,,,,,4169764,3319112083
"Memcpy HtoD [sync]",310205331704,1276417,,,,,,,,,,4169764,3266772535
"matrixMulKernel(matrix, matrix, matrix)",310206684057,38586876,61,256,1,17,4,1,21,0,0,,
"Memcpy DtoH [sync]",310245304853,1429537,,,,,,,,,,4169764,2916863292
"Memcpy HtoD [sync]",310248380951,1307297,,,,,,,,,,4169764,3189607258
"Memcpy HtoD [sync]",310250098521,1320289,,,,,,,,,,4169764,3158220662
"matrixMulKernel(matrix, matrix, matrix)",310251484090,67001488,205,18,1,5,60,1,21,0,0,,
"Memcpy DtoH [sync]",310318519274,1394625,,,,,,,,,,4169764,2989881867
"Memcpy HtoD [sync]",310321510252,1255617,,,,,,,,,,4169764,3320888455
"Memcpy HtoD [sync]",310323180397,1277217,,,,,,,,,,4169764,3264726354
"matrixMulKernel(matrix, matrix, matrix)",310324522606,38723676,79,93,1,13,11,1,21,0,0,,
"Memcpy DtoH [sync]",310363279466,1381185,,,,,,,,,,4169764,3018975734
"Memcpy HtoD [sync]",310366254285,1282016,,,,,,,,,,4169764,3252505428
"Memcpy HtoD [sync]",310367916334,1275585,,,,,,,,,,4169764,3268903287
"matrixMulKernel(matrix, matrix, matrix)",310369254127,36831930,24,256,1,43,4,1,21,0,0,,
"Memcpy DtoH [sync]",310406120425,1383009,,,,,,,,,,4169764,3014994117
"Memcpy HtoD [sync]",310409094027,1255105,,,,,,,,,,4169764,3322243158
"Memcpy HtoD [sync]",310410736749,1302529,,,,,,,,,,4169764,3201283042
"matrixMulKernel(matrix, matrix, matrix)",310412106478,31575574,37,73,1,28,14,1,21,0,0,,
"Memcpy DtoH [sync]",310443715844,1435105,,,,,,,,,,4169764,2905546284
"Memcpy HtoD [sync]",310446813511,1293985,,,,,,,,,,4169764,3222420661
"Memcpy HtoD [sync]",310448513224,1325569,,,,,,,,,,4169764,3145640853
"matrixMulKernel(matrix, matrix, matrix)",310449919529,31021302,19,103,1,54,10,1,21,0,0,,
"Memcpy DtoH [sync]",310480975135,1376385,,,,,,,,,,4169764,3029504099
"Memcpy HtoD [sync]",310483965665,1255201,,,,,,,,,,4169764,3321989067
"Memcpy HtoD [sync]",310485606979,1275617,,,,,,,,,,4169764,3268821284
"matrixMulKernel(matrix, matrix, matrix)",310486970916,33188184,57,73,1,18,14,1,21,0,0,,
"Memcpy DtoH [sync]",310520195132,1387425,,,,,,,,,,4169764,3005397769
"Memcpy HtoD [sync]",310523188958,1319681,,,,,,,,,,4169764,3159675709
"Memcpy HtoD [sync]",310524895455,1275201,,,,,,,,,,4169764,3269887649
"matrixMulKernel(matrix, matrix, matrix)",310526233760,31048086,19,79,1,56,13,1,21,0,0,,
"Memcpy DtoH [sync]",310557314326,1394241,,,,,,,,,,4169764,2990705337
"Memcpy HtoD [sync]",310560319769,1257505,,,,,,,,,,4169764,3315902521
"Memcpy HtoD [sync]",310561970554,1298081,,,,,,,,,,4169764,3212252548
"matrixMulKernel(matrix, matrix, matrix)",310563329403,81868539,171,146,1,6,7,1,21,0,0,,
"Memcpy DtoH [sync]",310645232790,1446369,,,,,,,,,,4169764,2882918536
"Memcpy HtoD [sync]",310648325464,1299713,,,,,,,,,,4169764,3208219045
"Memcpy HtoD [sync]",310650020825,1349185,,,,,,,,,,4169764,3090579868
"matrixMulKernel(matrix, matrix, matrix)",310651439514,36903835,24,256,1,43,4,1,21,0,0,,
"Memcpy DtoH [sync]",310688378293,1385505,,,,,,,,,,4169764,3009562578
"Memcpy HtoD [sync]",310691383447,1255617,,,,,,,,,,4169764,3320888455
"Memcpy HtoD [sync]",310693025336,1275265,,,,,,,,,,4169764,3269723547
"matrixMulKernel(matrix, matrix, matrix)",310694369273,128062077,511,18,1,2,59,1,21,0,0,,
"Memcpy DtoH [sync]",310822466838,1388161,,,,,,,,,,4169764,3003804313
"Memcpy HtoD [sync]",310825446456,1255553,,,,,,,,,,4169764,3321057733
"Memcpy HtoD [sync]",310827103577,1275809,,,,,,,,,,4169764,3268329350
"matrixMulKernel(matrix, matrix, matrix)",310828448986,40241021,128,17,1,8,63,1,21,0,0,,
"Memcpy DtoH [sync]",310868724279,1386977,,,,,,,,,,4169764,3006368526
"Memcpy HtoD [sync]",310871713433,1256385,,,,,,,,,,4169764,3318858470
"Memcpy HtoD [sync]",310873356539,1291681,,,,,,,,,,4169764,3228168564
"matrixMulKernel(matrix, matrix, matrix)",310874716156,34165816,40,86,1,26,12,1,21,0,0,,
"Memcpy DtoH [sync]",310908916756,1379553,,,,,,,,,,4169764,3022547158
"Memcpy HtoD [sync]",310911899062,1256705,,,,,,,,,,4169764,3318013376
"Memcpy HtoD [sync]",310913536568,1275008,,,,,,,,,,4169764,3270382617
"matrixMulKernel(matrix, matrix, matrix)",310914893753,31566582,25,146,1,41,7,1,21,0,0,,
"Memcpy DtoH [sync]",310946494607,1440641,,,,,,,,,,4169764,2894381042
"Memcpy HtoD [sync]",310949591090,1282113,,,,,,,,,,4169764,3252259356
"Memcpy HtoD [sync]",310951303315,1314721,,,,,,,,,,4169764,3171596102
"matrixMulKernel(matrix, matrix, matrix)",310952696212,31675415,36,69,1,29,15,1,21,0,0,,
"Memcpy DtoH [sync]",310984405995,1386785,,,,,,,,,,4169764,3006784757
"Memcpy HtoD [sync]",310987384109,1254785,,,,,,,,,,4169764,3323090409
"Memcpy HtoD [sync]",310989022574,1275489,,,,,,,,,,4169764,3269149322
"matrixMulKernel(matrix, matrix, matrix)",310990360175,71932756,171,128,1,6,8,1,21,0,0,,
"Memcpy DtoH [sync]",311062326787,1399201,,,,,,,,,,4169764,2980103644
"Memcpy HtoD [sync]",311065315653,1258593,,,,,,,,,,4169764,3313036064
"Memcpy HtoD [sync]",311066976486,1273889,,,,,,,,,,4169764,3273255362
"matrixMulKernel(matrix, matrix, matrix)",311068330151,33629849,57,31,1,18,34,1,21,0,0,,
"Memcpy DtoH [sync]",311101993088,1381825,,,,,,,,,,4169764,3017577479
"Memcpy HtoD [sync]",311104960290,1255617,,,,,,,,,,4169764,3320888455
"Memcpy HtoD [sync]",311106600931,1296673,,,,,,,,,,4169764,3215740591
"matrixMulKernel(matrix, matrix, matrix)",311107959940,33909944,49,146,1,21,7,1,21,0,0,,
"Memcpy DtoH [sync]",311141914364,1442817,,,,,,,,,,4169764,2890015850
"Memcpy HtoD [sync]",311145028927,1332961,,,,,,,,,,4169764,3128196548
"Memcpy HtoD [sync]",311146766496,1342465,,,,,,,,,,4169764,3106050437
"matrixMulKernel(matrix, matrix, matrix)",311148171393,66333872,205,49,1,5,21,1,21,0,0,,
"Memcpy DtoH [sync]",311214540433,1389729,,,,,,,,,,4169764,3000415188
"Memcpy HtoD [sync]",311217517043,1251585,,,,,,,,,,4169764,3331586748
"Memcpy HtoD [sync]",311219174196,1276385,,,,,,,,,,4169764,3266854436
"matrixMulKernel(matrix, matrix, matrix)",311220520917,31580215,35,45,1,30,23,1,21,0,0,,
"Memcpy DtoH [sync]",311252134188,1425761,,,,,,,,,,4169764,2924588342
"Memcpy HtoD [sync]",311255229166,1278465,,,,,,,,,,4169764,3261539424
"Memcpy HtoD [sync]",311256898479,1304321,,,,,,,,,,4169764,3196884815
"matrixMulKernel(matrix, matrix, matrix)",311258276016,31960503,31,47,1,34,22,1,21,0,0,,
"Memcpy DtoH [sync]",311290270856,1390177,,,,,,,,,,4169764,2999448271
"Memcpy HtoD [sync]",311293253386,1255777,,,,,,,,,,4169764,3320465337
"Memcpy HtoD [sync]",311294937739,1276577,,,,,,,,,,4169764,3266363094
"matrixMulKernel(matrix, matrix, matrix)",311296287692,31261558,37,79,1,28,13,1,21,0,0,,
"Memcpy DtoH [sync]",311327582242,1383457,,,,,,,,,,4169764,3014017782
"Memcpy HtoD [sync]",311330556741,1275009,,,,,,,,,,4169764,3270380052
"Memcpy HtoD [sync]",311332214342,1276353,,,,,,,,,,4169764,3266936341
"matrixMulKernel(matrix, matrix, matrix)",311333553159,49999780,146,21,1,7,50,1,21,0,0,,
"Memcpy DtoH [sync]",311383586987,1387777,,,,,,,,,,4169764,3004635470
"Memcpy HtoD [sync]",311386581037,1273281,,,,,,,,,,4169764,3274818362
"Memcpy HtoD [sync]",311388240046,1275905,,,,,,,,,,4169764,3268083438
"matrixMulKernel(matrix, matrix, matrix)",311389582127,31735479,38,31,1,27,33,1,21,0,0,,
"Memcpy DtoH [sync]",311421353158,1383809,,,,,,,,,,4169764,3013251106
"Memcpy HtoD [sync]",311424336552,1269441,,,,,,,,,,4169764,3284724536
"Memcpy HtoD [sync]",311425990921,1296609,,,,,,,,,,4169764,3215899318
"matrixMulKernel(matrix, matrix, matrix)",311427351722,31324247,38,69,1,27,15,1,21,0,0,,
"Memcpy DtoH [sync]",311458709633,1390049,,,,,,,,,,4169764,2999724470
"Memcpy HtoD [sync]",311461690915,1256225,,,,,,,,,,4169764,3319281179
"Memcpy HtoD [sync]",311463371588,1275713,,,,,,,,,,4169764,3268575298
"matrixMulKernel(matrix, matrix, matrix)",311464711557,34453017,47,205,1,22,5,1,21,0,0,,
"Memcpy DtoH [sync]",311499199006,1388289,,,,,,,,,,4169764,3003527363
"Memcpy HtoD [sync]",311502184992,1304033,,,,,,,,,,4169764,3197590858
"Memcpy HtoD [sync]",311503873026,1274305,,,,,,,,,,4169764,3272186799
"matrixMulKernel(matrix, matrix, matrix)",311505215363,128465948,511,25,1,2,42,1,21,0,0,,
"Memcpy DtoH [sync]",311633716639,1397025,,,,,,,,,,4169764,2984745441
"Memcpy HtoD [sync]",311636800066,1390337,,,,,,,,,,4169764,2999103095
"Memcpy HtoD [sync]",311638592387,1379265,,,,,,,,,,4169764,3023178286
"matrixMulKernel(matrix, matrix, matrix)",311640048452,37589051,86,24,1,12,44,1,21,0,0,,
"Memcpy DtoH [sync]",311677671359,1375457,,,,,,,,,,4169764,3031548060
"Memcpy HtoD [sync]",311680816193,1658402,,,,,,,,,,4169764,2514326441
"Memcpy HtoD [sync]",311682947843,1339297,,,,,,,,,,4169764,3113397551
"matrixMulKernel(matrix, matrix, matrix)",311684351428,31286391,29,64,1,36,16,1,21,0,0,,
"Memcpy DtoH [sync]",311715670683,1391489,,,,,,,,,,4169764,2996620167
"Memcpy HtoD [sync]",311718676957,1280577,,,,,,,,,,4169764,3256160308
"Memcpy HtoD [sync]",311720343710,1277313,,,,,,,,,,4169764,3264480984
"matrixMulKernel(matrix, matrix, matrix)",311721684959,30669366,16,1021,1,64,1,1,21,0,0,,
"Memcpy DtoH [sync]",311752388117,1454785,,,,,,,,,,4169764,2866240715
