Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec)
"Memcpy HtoD [sync]",769349105212,493993,,,,,,,,,,4169764,8440937422
"Memcpy HtoD [sync]",769349706848,499721,,,,,,,,,,4169764,8344184054
"matrixMulKernel(matrix, matrix, matrix)",769350220713,184462655,114,18,1,9,58,1,21,0,0,,
"Memcpy DtoH [sync]",769534702248,550342,,,,,,,,,,4169764,7576677774
"Memcpy HtoD [sync]",769535927183,495785,,,,,,,,,,4169764,8410427907
"Memcpy HtoD [sync]",769536531123,500809,,,,,,,,,,4169764,8326056440
"matrixMulKernel(matrix, matrix, matrix)",769537048763,284982721,256,31,1,4,33,1,21,0,0,,
"Memcpy DtoH [sync]",769822050075,542055,,,,,,,,,,4169764,7692510907
"Memcpy HtoD [sync]",769823279747,498153,,,,,,,,,,4169764,8370448436
"Memcpy HtoD [sync]",769823889670,499721,,,,,,,,,,4169764,8344184054
"matrixMulKernel(matrix, matrix, matrix)",769824407918,134426885,37,29,1,28,36,1,21,0,0,,
"Memcpy DtoH [sync]",769958855698,544679,,,,,,,,,,4169764,7655452110
"Memcpy HtoD [sync]",769960059611,499400,,,,,,,,,,4169764,8349547456
"Memcpy HtoD [sync]",769960668030,505449,,,,,,,,,,4169764,8249623601
"matrixMulKernel(matrix, matrix, matrix)",769961188902,131413360,27,114,1,38,9,1,21,0,0,,
"Memcpy DtoH [sync]",770092621365,544071,,,,,,,,,,4169764,7664007087
"Memcpy HtoD [sync]",770093827582,495145,,,,,,,,,,4169764,8421298811
"Memcpy HtoD [sync]",770094444353,522536,,,,,,,,,,4169764,7979859760
"matrixMulKernel(matrix, matrix, matrix)",770094983240,152152563,73,18,1,14,59,1,21,0,0,,
"Memcpy DtoH [sync]",770247159194,552390,,,,,,,,,,4169764,7548587049
"Memcpy HtoD [sync]",770248408608,520008,,,,,,,,,,4169764,8018653559
"Memcpy HtoD [sync]",770249051330,508233,,,,,,,,,,4169764,8204433793
"matrixMulKernel(matrix, matrix, matrix)",770249574986,168392389,93,146,1,11,7,1,21,0,0,,
"Memcpy DtoH [sync]",770417989230,550375,,,,,,,,,,4169764,7576223483
"Memcpy HtoD [sync]",770419215990,497065,,,,,,,,,,4169764,8388770080
"Memcpy HtoD [sync]",770419821306,502889,,,,,,,,,,4169764,8291619025
"matrixMulKernel(matrix, matrix, matrix)",770420339874,133487408,41,64,1,25,16,1,21,0,0,,
"Memcpy DtoH [sync]",770553847057,551719,,,,,,,,,,4169764,7557767631
"Memcpy HtoD [sync]",770555076472,508713,,,,,,,,,,4169764,8196692437
"Memcpy HtoD [sync]",770555694076,499561,,,,,,,,,,4169764,8346856540
"matrixMulKernel(matrix, matrix, matrix)",770556209284,176637929,128,20,1,8,53,1,21,0,0,,
"Memcpy DtoH [sync]",770732883499,587141,,,,,,,,,,4169764,7101810297
"Memcpy HtoD [sync]",770734204078,565222,,,,,,,,,,4169764,7377214616
"Memcpy HtoD [sync]",770734889934,520520,,,,,,,,,,4169764,8010766156
"matrixMulKernel(matrix, matrix, matrix)",770735425078,97052289,32,93,1,32,11,1,21,0,0,,
"Memcpy DtoH [sync]",770832499990,551687,,,,,,,,,,4169764,7558206011
"Memcpy HtoD [sync]",770833748956,522152,,,,,,,,,,4169764,7985728293
"Memcpy HtoD [sync]",770834383615,508521,,,,,,,,,,4169764,8199787226
"matrixMulKernel(matrix, matrix, matrix)",770834907175,141450880,47,171,1,22,6,1,21,0,0,,
"Memcpy DtoH [sync]",770976378118,547719,,,,,,,,,,4169764,7612962121
"Memcpy HtoD [sync]",770977604878,505545,,,,,,,,,,4169764,8248057047
"Memcpy HtoD [sync]",770978220177,504329,,,,,,,,,,4169764,8267944139
"matrixMulKernel(matrix, matrix, matrix)",770978740569,133626794,19,61,1,54,17,1,21,0,0,,
"Memcpy DtoH [sync]",771112388770,546599,,,,,,,,,,4169764,7628561340
"Memcpy HtoD [sync]",771113588141,522984,,,,,,,,,,4169764,7973024031
"Memcpy HtoD [sync]",771114225103,513545,,,,,,,,,,4169764,8119568879
"matrixMulKernel(matrix, matrix, matrix)",771114754167,136451208,20,61,1,53,17,1,21,0,0,,
"Memcpy DtoH [sync]",771251225566,546023,,,,,,,,,,4169764,7636608714
"Memcpy HtoD [sync]",771252406407,499753,,,,,,,,,,4169764,8343649762
"Memcpy HtoD [sync]",771253019563,501993,,,,,,,,,,4169764,8306418615
"matrixMulKernel(matrix, matrix, matrix)",771253536371,134855186,31,41,1,34,25,1,21,0,0,,
"Memcpy DtoH [sync]",771388419555,553831,,,,,,,,,,4169764,7528946555
"Memcpy HtoD [sync]",771389649003,525479,,,,,,,,,,4169764,7935167723
"Memcpy HtoD [sync]",771390287789,509865,,,,,,,,,,4169764,8178172653
"matrixMulKernel(matrix, matrix, matrix)",771390813525,144413848,54,22,1,19,48,1,21,0,0,,
"Memcpy DtoH [sync]",771535247372,550951,,,,,,,,,,4169764,7568302807
"Memcpy HtoD [sync]",771536460916,495594,,,,,,,,,,4169764,8413669253
"Memcpy HtoD [sync]",771537064665,498761,,,,,,,,,,4169764,8360244686
"matrixMulKernel(matrix, matrix, matrix)",771537579041,366787460,341,35,1,3,30,1,21,0,0,,
"Memcpy DtoH [sync]",771904386564,542663,,,,,,,,,,4169764,7683892213
"Memcpy HtoD [sync]",771905603915,504073,,,,,,,,,,4169764,8272143122
"Memcpy HtoD [sync]",771906218287,505417,,,,,,,,,,4169764,8250145919
"matrixMulKernel(matrix, matrix, matrix)",771906738551,139343522,47,69,1,22,15,1,21,0,0,,
"Memcpy DtoH [sync]",772046101433,543974,,,,,,,,,,4169764,7665373712
"Memcpy HtoD [sync]",772047312705,500201,,,,,,,,,,4169764,8336176856
"Memcpy HtoD [sync]",772047921573,501096,,,,,,,,,,4169764,8321287737
"matrixMulKernel(matrix, matrix, matrix)",772048437133,138327633,45,26,1,23,40,1,21,0,0,,
"Memcpy DtoH [sync]",772186783421,549287,,,,,,,,,,4169764,7591230085
"Memcpy HtoD [sync]",772187995237,495689,,,,,,,,,,4169764,8412056753
"Memcpy HtoD [sync]",772188599497,502089,,,,,,,,,,4169764,8304830418
"matrixMulKernel(matrix, matrix, matrix)",772189131121,94217892,32,40,1,32,26,1,21,0,0,,
"Memcpy DtoH [sync]",772283372724,543847,,,,,,,,,,4169764,7667163742
"Memcpy HtoD [sync]",772284586492,497673,,,,,,,,,,4169764,8378521639
"Memcpy HtoD [sync]",772285192544,499689,,,,,,,,,,4169764,8344718414
"matrixMulKernel(matrix, matrix, matrix)",772285706025,190070109,114,41,1,9,25,1,21,0,0,,
"Memcpy DtoH [sync]",772475804101,544071,,,,,,,,,,4169764,7664007087
"Memcpy HtoD [sync]",772477018253,496777,,,,,,,,,,4169764,8393633360
"Memcpy HtoD [sync]",772477623217,505257,,,,,,,,,,4169764,8252758497
"matrixMulKernel(matrix, matrix, matrix)",772478148313,166754642,128,37,1,8,28,1,21,0,0,,
"Memcpy DtoH [sync]",772644923402,540711,,,,,,,,,,4169764,7711631536
"Memcpy HtoD [sync]",772646130738,494281,,,,,,,,,,4169764,8436019187
"Memcpy HtoD [sync]",772646731958,498857,,,,,,,,,,4169764,8358635841
"matrixMulKernel(matrix, matrix, matrix)",772647245055,173381087,128,103,1,8,10,1,21,0,0,,
"Memcpy DtoH [sync]",772820644766,542918,,,,,,,,,,4169764,7680283210
"Memcpy HtoD [sync]",772821848166,498281,,,,,,,,,,4169764,8368298209
"Memcpy HtoD [sync]",772822454922,510120,,,,,,,,,,4169764,8174084529
"matrixMulKernel(matrix, matrix, matrix)",772822978258,135085319,22,73,1,47,14,1,21,0,0,,
"Memcpy DtoH [sync]",772958082552,545095,,,,,,,,,,4169764,7649609701
"Memcpy HtoD [sync]",772959299264,499881,,,,,,,,,,4169764,8341513280
"Memcpy HtoD [sync]",772959908036,502216,,,,,,,,,,4169764,8302730299
"matrixMulKernel(matrix, matrix, matrix)",772960425068,160666570,86,30,1,12,35,1,21,0,0,,
"Memcpy DtoH [sync]",773121110997,545511,,,,,,,,,,4169764,7643776202
"Memcpy HtoD [sync]",773122324637,498377,,,,,,,,,,4169764,8366686263
"Memcpy HtoD [sync]",773122931233,501033,,,,,,,,,,4169764,8322334057
"matrixMulKernel(matrix, matrix, matrix)",773123445002,478424484,205,341,1,5,3,1,21,0,0,,
"Memcpy DtoH [sync]",773601888397,550823,,,,,,,,,,4169764,7570061526
"Memcpy HtoD [sync]",773603111701,526184,,,,,,,,,,4169764,7924535903
"Memcpy HtoD [sync]",773603749495,505673,,,,,,,,,,4169764,8245969233
"matrixMulKernel(matrix, matrix, matrix)",773604304510,133033637,52,27,1,20,38,1,21,0,0,,
"Memcpy DtoH [sync]",773737356610,542759,,,,,,,,,,4169764,7682533131
"Memcpy HtoD [sync]",773738564619,498441,,,,,,,,,,4169764,8365611978
"Memcpy HtoD [sync]",773739172015,501993,,,,,,,,,,4169764,8306418615
"matrixMulKernel(matrix, matrix, matrix)",773739688311,161491620,79,17,1,13,62,1,21,0,0,,
"Memcpy DtoH [sync]",773901199770,544519,,,,,,,,,,4169764,7657701567
"Memcpy HtoD [sync]",773902400515,495241,,,,,,,,,,4169764,8419666384
"Memcpy HtoD [sync]",773903003303,498537,,,,,,,,,,4169764,8364001067
"matrixMulKernel(matrix, matrix, matrix)",773903515728,174595847,103,33,1,10,31,1,21,0,0,,
"Memcpy DtoH [sync]",774078132278,548807,,,,,,,,,,4169764,7597869560
"Memcpy HtoD [sync]",774079340639,521384,,,,,,,,,,4169764,7997491292
"Memcpy HtoD [sync]",774079976001,515560,,,,,,,,,,4169764,8087834587
"matrixMulKernel(matrix, matrix, matrix)",774080506377,141435906,45,25,1,23,42,1,21,0,0,,
"Memcpy DtoH [sync]",774221962122,544775,,,,,,,,,,4169764,7654103070
"Memcpy HtoD [sync]",774223175282,498569,,,,,,,,,,4169764,8363464234
"Memcpy HtoD [sync]",774223782358,501801,,,,,,,,,,4169764,8309596832
"matrixMulKernel(matrix, matrix, matrix)",774224298558,488845860,511,17,1,2,63,1,21,0,0,,
"Memcpy DtoH [sync]",774713166625,543910,,,,,,,,,,4169764,7666275670
"Memcpy HtoD [sync]",774714393800,511144,,,,,,,,,,4169764,8157708982
"Memcpy HtoD [sync]",774715015691,506729,,,,,,,,,,4169764,8228785011
"matrixMulKernel(matrix, matrix, matrix)",774715537235,130325155,18,114,1,58,9,1,21,0,0,,
"Memcpy DtoH [sync]",774845881077,548550,,,,,,,,,,4169764,7601429222
"Memcpy HtoD [sync]",774847095645,493449,,,,,,,,,,4169764,8450243084
"Memcpy HtoD [sync]",774847696545,497673,,,,,,,,,,4169764,8378521639
"matrixMulKernel(matrix, matrix, matrix)",774848207593,169806789,128,21,1,8,50,1,21,0,0,,
"Memcpy DtoH [sync]",775018032525,542663,,,,,,,,,,4169764,7683892213
"Memcpy HtoD [sync]",775019234902,491625,,,,,,,,,,4169764,8481594711
"Memcpy HtoD [sync]",775019833722,494665,,,,,,,,,,4169764,8429470449
"matrixMulKernel(matrix, matrix, matrix)",775020340291,206371021,146,19,1,7,54,1,21,0,0,,
"Memcpy DtoH [sync]",775226744943,556262,,,,,,,,,,4169764,7496043231
"Memcpy HtoD [sync]",775228000277,525800,,,,,,,,,,4169764,7930323316
"Memcpy HtoD [sync]",775228638104,514408,,,,,,,,,,4169764,8105947030
"matrixMulKernel(matrix, matrix, matrix)",775229168511,117584399,43,256,1,24,4,1,21,0,0,,
"Memcpy DtoH [sync]",775346771277,542759,,,,,,,,,,4169764,7682533131
"Memcpy HtoD [sync]",775347984277,495817,,,,,,,,,,4169764,8409885098
"Memcpy HtoD [sync]",775348587897,510088,,,,,,,,,,4169764,8174597324
"matrixMulKernel(matrix, matrix, matrix)",775349116800,140590857,49,24,1,21,43,1,21,0,0,,
"Memcpy DtoH [sync]",775489726088,546599,,,,,,,,,,4169764,7628561340
"Memcpy HtoD [sync]",775490936913,503944,,,,,,,,,,4169764,8274260632
"Memcpy HtoD [sync]",775491548724,498313,,,,,,,,,,4169764,8367760825
"matrixMulKernel(matrix, matrix, matrix)",775492060925,152739736,69,40,1,15,26,1,21,0,0,,
"Memcpy DtoH [sync]",775644821620,550695,,,,,,,,,,4169764,7571821062
"Memcpy HtoD [sync]",775646041212,498537,,,,,,,,,,4169764,8364001067
"Memcpy HtoD [sync]",775646648800,498249,,,,,,,,,,4169764,8368835662
"matrixMulKernel(matrix, matrix, matrix)",775647162088,217824797,146,43,1,7,24,1,21,0,0,,
"Memcpy DtoH [sync]",775865007876,541639,,,,,,,,,,4169764,7698419057
"Memcpy HtoD [sync]",775866221612,505129,,,,,,,,,,4169764,8254849751
"Memcpy HtoD [sync]",775866835472,500457,,,,,,,,,,4169764,8331912631
"matrixMulKernel(matrix, matrix, matrix)",775867351160,1240003008,1021,22,1,1,47,1,21,0,0,,
"Memcpy DtoH [sync]",777107390614,564358,,,,,,,,,,4169764,7388508712
"Memcpy HtoD [sync]",777108673819,588996,,,,,,,,,,4169764,7079443663
"Memcpy HtoD [sync]",777109377402,516168,,,,,,,,,,4169764,8078307837
"matrixMulKernel(matrix, matrix, matrix)",777109909730,136514245,18,511,1,59,2,1,21,0,0,,
"Memcpy DtoH [sync]",777246445094,566758,,,,,,,,,,4169764,7357221247
"Memcpy HtoD [sync]",777247696909,511464,,,,,,,,,,4169764,8152605070
"Memcpy HtoD [sync]",777248317648,501641,,,,,,,,,,4169764,8312247204
"matrixMulKernel(matrix, matrix, matrix)",777248837368,165979798,93,20,1,11,52,1,21,0,0,,
"Memcpy DtoH [sync]",777414836525,551111,,,,,,,,,,4169764,7566105557
"Memcpy HtoD [sync]",777416054709,503657,,,,,,,,,,4169764,8278975572
"Memcpy HtoD [sync]",777416667833,504297,,,,,,,,,,4169764,8268468779
"matrixMulKernel(matrix, matrix, matrix)",777417184833,135279167,27,61,1,38,17,1,21,0,0,,
"Memcpy DtoH [sync]",777552484415,543783,,,,,,,,,,4169764,7668066121
"Memcpy HtoD [sync]",777553697671,494793,,,,,,,,,,4169764,8427289795
"Memcpy HtoD [sync]",777554300299,496777,,,,,,,,,,4169764,8393633360
"matrixMulKernel(matrix, matrix, matrix)",777554811956,252101520,31,1021,1,34,1,1,21,0,0,,
"Memcpy DtoH [sync]",777806951203,563782,,,,,,,,,,4169764,7396057341
"Memcpy HtoD [sync]",777808220008,532392,,,,,,,,,,4169764,7832131211
"Memcpy HtoD [sync]",777808877450,510568,,,,,,,,,,4169764,8166912144
"matrixMulKernel(matrix, matrix, matrix)",777809403058,137044461,24,61,1,43,17,1,21,0,0,,
"Memcpy DtoH [sync]",777946469022,552550,,,,,,,,,,4169764,7546401230
"Memcpy HtoD [sync]",777947711301,514664,,,,,,,,,,4169764,8101915035
"Memcpy HtoD [sync]",777948337576,507784,,,,,,,,,,4169764,8211688434
"matrixMulKernel(matrix, matrix, matrix)",777948870127,228300571,171,27,1,6,38,1,21,0,0,,
"Memcpy DtoH [sync]",778177194217,544039,,,,,,,,,,4169764,7664457878
"Memcpy HtoD [sync]",778178426800,512105,,,,,,,,,,4169764,8142400484
"Memcpy HtoD [sync]",778179050004,506568,,,,,,,,,,4169764,8231400325
"matrixMulKernel(matrix, matrix, matrix)",778179571003,1074815437,171,1021,1,6,1,1,21,0,0,,
"Memcpy DtoH [sync]",779254411078,543879,,,,,,,,,,4169764,7666712632
"Memcpy HtoD [sync]",779255629038,518248,,,,,,,,,,4169764,8045885367
"Memcpy HtoD [sync]",779256260465,510025,,,,,,,,,,4169764,8175607078
"matrixMulKernel(matrix, matrix, matrix)",779256789753,144031435,54,86,1,19,12,1,21,0,0,,
"Memcpy DtoH [sync]",779400841699,543815,,,,,,,,,,4169764,7667614905
"Memcpy HtoD [sync]",779402079946,496745,,,,,,,,,,4169764,8394174073
"Memcpy HtoD [sync]",779402685742,508328,,,,,,,,,,4169764,8202900489
"matrixMulKernel(matrix, matrix, matrix)",779403207765,130466333,43,93,1,24,11,1,21,0,0,,
"Memcpy DtoH [sync]",779533693425,548775,,,,,,,,,,4169764,7598312605
"Memcpy HtoD [sync]",779534911001,501385,,,,,,,,,,4169764,8316491319
"Memcpy HtoD [sync]",779535520957,498665,,,,,,,,,,4169764,8361854150
"matrixMulKernel(matrix, matrix, matrix)",779536034885,130244807,26,41,1,40,25,1,21,0,0,,
"Memcpy DtoH [sync]",779666298283,541288,,,,,,,,,,4169764,7703411123
"Memcpy HtoD [sync]",779667507572,496201,,,,,,,,,,4169764,8403376857
"Memcpy HtoD [sync]",779668111480,498953,,,,,,,,,,4169764,8357027615
"matrixMulKernel(matrix, matrix, matrix)",779668623840,137253380,40,27,1,26,38,1,21,0,0,,
"Memcpy DtoH [sync]",779805898211,541255,,,,,,,,,,4169764,7703880795
"Memcpy HtoD [sync]",779807128810,494569,,,,,,,,,,4169764,8431106680
"Memcpy HtoD [sync]",779807731278,496809,,,,,,,,,,4169764,8393092717
"matrixMulKernel(matrix, matrix, matrix)",779808241463,134659131,45,29,1,23,36,1,21,0,0,,
"Memcpy DtoH [sync]",779942924721,549703,,,,,,,,,,4169764,7585485252
"Memcpy HtoD [sync]",779944138873,490665,,,,,,,,,,4169764,8498189192
"Memcpy HtoD [sync]",779944736349,503177,,,,,,,,,,4169764,8286873207
"matrixMulKernel(matrix, matrix, matrix)",779945254405,144761930,20,511,1,52,2,1,21,0,0,,
"Memcpy DtoH [sync]",780090035534,542311,,,,,,,,,,4169764,7688879628
"Memcpy HtoD [sync]",780091241014,495305,,,,,,,,,,4169764,8418578451
"Memcpy HtoD [sync]",780091844730,498889,,,,,,,,,,4169764,8358099697
"matrixMulKernel(matrix, matrix, matrix)",780092358499,132261578,31,47,1,33,22,1,21,0,0,,
"Memcpy DtoH [sync]",780224641452,551270,,,,,,,,,,4169764,7563923304
"Memcpy HtoD [sync]",780225877747,514760,,,,,,,,,,4169764,8100404071
"Memcpy HtoD [sync]",780226506070,509032,,,,,,,,,,4169764,8191555737
"matrixMulKernel(matrix, matrix, matrix)",780227029885,646536412,511,114,1,2,9,1,21,0,0,,
"Memcpy DtoH [sync]",780873592887,553799,,,,,,,,,,4169764,7529381598
"Memcpy HtoD [sync]",780874834078,524488,,,,,,,,,,4169764,7950160918
"Memcpy HtoD [sync]",780875472129,510856,,,,,,,,,,4169764,8162307969
"matrixMulKernel(matrix, matrix, matrix)",780875998376,169564177,93,24,1,11,44,1,21,0,0,,
"Memcpy DtoH [sync]",781045598776,596452,,,,,,,,,,4169764,6990946463
"Memcpy HtoD [sync]",781046922107,554502,,,,,,,,,,4169764,7519835816
"Memcpy HtoD [sync]",781047591484,512200,,,,,,,,,,4169764,8140890277
"matrixMulKernel(matrix, matrix, matrix)",781048119363,101853765,32,36,1,32,29,1,21,0,0,,
"Memcpy DtoH [sync]",781149994727,542855,,,,,,,,,,4169764,7681174530
"Memcpy HtoD [sync]",781151193168,503881,,,,,,,,,,4169764,8275295158
"Memcpy HtoD [sync]",781151807316,505480,,,,,,,,,,4169764,8249117670
"matrixMulKernel(matrix, matrix, matrix)",781152326972,127155317,43,28,1,24,37,1,21,0,0,,
"Memcpy DtoH [sync]",781279501104,550663,,,,,,,,,,4169764,7572261074
"Memcpy HtoD [sync]",781280724888,496169,,,,,,,,,,4169764,8403918826
"Memcpy HtoD [sync]",781281329884,513672,,,,,,,,,,4169764,8117561401
"matrixMulKernel(matrix, matrix, matrix)",781281857124,153720172,86,23,1,12,45,1,21,0,0,,
"Memcpy DtoH [sync]",781435605326,555975,,,,,,,,,,4169764,7499912765
"Memcpy HtoD [sync]",781436870996,547975,,,,,,,,,,4169764,7609405538
"Memcpy HtoD [sync]",781437531893,509513,,,,,,,,,,4169764,8183822591
"matrixMulKernel(matrix, matrix, matrix)",781438090172,139267686,57,64,1,18,16,1,21,0,0,,
"Memcpy DtoH [sync]",781577376866,541895,,,,,,,,,,4169764,7694782199
"Memcpy HtoD [sync]",781578582794,496585,,,,,,,,,,4169764,8396878681
"Memcpy HtoD [sync]",781579187694,499401,,,,,,,,,,4169764,8349530737
"matrixMulKernel(matrix, matrix, matrix)",781579701238,181273941,114,25,1,9,42,1,21,0,0,,
"Memcpy DtoH [sync]",781760994026,544455,,,,,,,,,,4169764,7658601720
"Memcpy HtoD [sync]",781762187955,499273,,,,,,,,,,4169764,8351671330
"Memcpy HtoD [sync]",781762796343,502889,,,,,,,,,,4169764,8291619025
"matrixMulKernel(matrix, matrix, matrix)",781763314463,154385773,86,17,1,12,61,1,21,0,0,,
"Memcpy DtoH [sync]",781917720203,541863,,,,,,,,,,4169764,7695236618
"Memcpy HtoD [sync]",781918933683,498121,,,,,,,,,,4169764,8370986166
"Memcpy HtoD [sync]",781919540247,499753,,,,,,,,,,4169764,8343649762
"matrixMulKernel(matrix, matrix, matrix)",781920054016,141429763,57,24,1,18,44,1,21,0,0,,
"Memcpy DtoH [sync]",782061509089,547015,,,,,,,,,,4169764,7622759887
"Memcpy HtoD [sync]",782062734537,509896,,,,,,,,,,4169764,8177675447
"Memcpy HtoD [sync]",782063354892,505705,,,,,,,,,,4169764,8245447444
"matrixMulKernel(matrix, matrix, matrix)",782063910771,124882366,43,86,1,24,12,1,21,0,0,,
"Memcpy DtoH [sync]",782188813840,657698,,,,,,,,,,4169764,6339937174
"Memcpy HtoD [sync]",782190198749,496329,,,,,,,,,,4169764,8401209681
"Memcpy HtoD [sync]",782190803041,498441,,,,,,,,,,4169764,8365611978
"matrixMulKernel(matrix, matrix, matrix)",782191316937,171023343,47,511,1,22,2,1,21,0,0,,
"Memcpy DtoH [sync]",782362360759,545255,,,,,,,,,,4169764,7647364994
"Memcpy HtoD [sync]",782363564095,497289,,,,,,,,,,4169764,8384991423
"Memcpy HtoD [sync]",782364169443,500841,,,,,,,,,,4169764,8325524467
"matrixMulKernel(matrix, matrix, matrix)",782364684588,251222138,35,1021,1,30,1,1,21,0,0,,
"Memcpy DtoH [sync]",782615928933,543815,,,,,,,,,,4169764,7667614905
"Memcpy HtoD [sync]",782617131086,498505,,,,,,,,,,4169764,8364537968
"Memcpy HtoD [sync]",782617738642,502825,,,,,,,,,,4169764,8292674389
"matrixMulKernel(matrix, matrix, matrix)",782618256570,132550077,24,114,1,43,9,1,21,0,0,,
"Memcpy DtoH [sync]",782750825430,542471,,,,,,,,,,4169764,7686611818
"Memcpy HtoD [sync]",782752016351,499177,,,,,,,,,,4169764,8353277494
"Memcpy HtoD [sync]",782752623939,503945,,,,,,,,,,4169764,8274244213
"matrixMulKernel(matrix, matrix, matrix)",782753147819,177629310,103,40,1,10,26,1,21,0,0,,
"Memcpy DtoH [sync]",782930798312,555846,,,,,,,,,,4169764,7501653335
"Memcpy HtoD [sync]",782932007312,521160,,,,,,,,,,4169764,8000928697
"Memcpy HtoD [sync]",782932643027,520840,,,,,,,,,,4169764,8005844405
"matrixMulKernel(matrix, matrix, matrix)",782933179290,134586208,35,38,1,30,27,1,21,0,0,,
"Memcpy DtoH [sync]",783067809175,570822,,,,,,,,,,4169764,7304841088
"Memcpy HtoD [sync]",783069107516,565606,,,,,,,,,,4169764,7372206093
"Memcpy HtoD [sync]",783069786140,509641,,,,,,,,,,4169764,8181767165
"matrixMulKernel(matrix, matrix, matrix)",783070311108,258208409,205,20,1,5,53,1,21,0,0,,
"Memcpy DtoH [sync]",783328552059,575878,,,,,,,,,,4169764,7240707233
"Memcpy HtoD [sync]",783329929404,572837,,,,,,,,,,4169764,7279145725
"Memcpy HtoD [sync]",783330627419,560998,,,,,,,,,,4169764,7432760901
"matrixMulKernel(matrix, matrix, matrix)",783331207329,135285055,38,54,1,27,19,1,21,0,0,,
"Memcpy DtoH [sync]",783466516735,676704,,,,,,,,,,4169764,6161872842
"Memcpy HtoD [sync]",783468113141,613892,,,,,,,,,,4169764,6792341323
"Memcpy HtoD [sync]",783468894001,559718,,,,,,,,,,4169764,7449758628
"matrixMulKernel(matrix, matrix, matrix)",783469512020,152068249,69,21,1,15,50,1,21,0,0,,
"Memcpy DtoH [sync]",783621624363,576262,,,,,,,,,,4169764,7235882289
"Memcpy HtoD [sync]",783622921775,560615,,,,,,,,,,4169764,7437838802
"Memcpy HtoD [sync]",783623599472,512872,,,,,,,,,,4169764,8130223525
"matrixMulKernel(matrix, matrix, matrix)",783624127800,129873625,21,128,1,51,8,1,21,0,0,,
"Memcpy DtoH [sync]",783754022544,542311,,,,,,,,,,4169764,7688879628
"Memcpy HtoD [sync]",783755211193,515784,,,,,,,,,,4169764,8084322119
"Memcpy HtoD [sync]",783755836476,502729,,,,,,,,,,4169764,8294257940
"matrixMulKernel(matrix, matrix, matrix)",783756355588,127487623,43,64,1,24,16,1,21,0,0,,
"Memcpy DtoH [sync]",783883862538,539815,,,,,,,,,,4169764,7724431518
"Memcpy HtoD [sync]",783885046835,493257,,,,,,,,,,4169764,8453532337
"Memcpy HtoD [sync]",783885647128,495273,,,,,,,,,,4169764,8419122383
"matrixMulKernel(matrix, matrix, matrix)",783886154944,168551073,128,22,1,8,48,1,21,0,0,,
"Memcpy DtoH [sync]",784054725152,548102,,,,,,,,,,4169764,7607642373
"Memcpy HtoD [sync]",784055912649,497865,,,,,,,,,,4169764,8375290490
"Memcpy HtoD [sync]",784056519725,506281,,,,,,,,,,4169764,8236066532
"matrixMulKernel(matrix, matrix, matrix)",784057042261,185945086,114,21,1,9,50,1,21,0,0,,
"Memcpy DtoH [sync]",784243006162,547015,,,,,,,,,,4169764,7622759887
"Memcpy HtoD [sync]",784244187132,498089,,,,,,,,,,4169764,8371523964
"Memcpy HtoD [sync]",784244793728,498665,,,,,,,,,,4169764,8361854150
"matrixMulKernel(matrix, matrix, matrix)",784245306952,113748001,64,41,1,16,25,1,21,0,0,,
"Memcpy DtoH [sync]",784359073832,545063,,,,,,,,,,4169764,7650058800
"Memcpy HtoD [sync]",784360263537,525640,,,,,,,,,,4169764,7932737234
"Memcpy HtoD [sync]",784360897268,498377,,,,,,,,,,4169764,8366686263
"matrixMulKernel(matrix, matrix, matrix)",784361407100,134772055,21,103,1,50,10,1,21,0,0,,
"Memcpy DtoH [sync]",784496199826,541959,,,,,,,,,,4169764,7693873521
"Memcpy HtoD [sync]",784497412634,519400,,,,,,,,,,4169764,8028040046
"Memcpy HtoD [sync]",784498045245,507368,,,,,,,,,,4169764,8218421343
"matrixMulKernel(matrix, matrix, matrix)",784498568197,146875656,69,61,1,15,17,1,21,0,0,,
"Memcpy DtoH [sync]",784645464684,546951,,,,,,,,,,4169764,7623651844
"Memcpy HtoD [sync]",784646664533,520392,,,,,,,,,,4169764,8012736552
"Memcpy HtoD [sync]",784647298168,509544,,,,,,,,,,4169764,8183324698
"matrixMulKernel(matrix, matrix, matrix)",784647822879,272087449,256,16,1,4,64,1,21,0,0,,
"Memcpy DtoH [sync]",784919929687,545479,,,,,,,,,,4169764,7644224617
"Memcpy HtoD [sync]",784921095297,498377,,,,,,,,,,4169764,8366686263
"Memcpy HtoD [sync]",784921703173,501417,,,,,,,,,,4169764,8315960567
"matrixMulKernel(matrix, matrix, matrix)",784922219277,133344121,28,86,1,37,12,1,21,0,0,,
"Memcpy DtoH [sync]",785055584581,540647,,,,,,,,,,4169764,7712544414
"Memcpy HtoD [sync]",785056793517,511304,,,,,,,,,,4169764,8155156227
"Memcpy HtoD [sync]",785057413168,500617,,,,,,,,,,4169764,8329249705
"matrixMulKernel(matrix, matrix, matrix)",785057934488,174723012,93,38,1,11,27,1,21,0,0,,
"Memcpy DtoH [sync]",785232704282,556230,,,,,,,,,,4169764,7496474479
"Memcpy HtoD [sync]",785233948545,525031,,,,,,,,,,4169764,7941938666
